Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
96,Maximiliano Caufriez,be BEL,DF,Waasland-Bev,23,1997,4,4,359,4.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,1,1,100.0,0.25,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,0,8,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,11.7,90,3,0,,0,0.75,6,10,-4,-1.00,-0.27
97,Maximiliano Caufriez,be BEL,"DF,MF",Sint-Truiden,23,1997,19,18,1510,16.8,1,1,2,1,0,0,2,1,0.06,0.06,0.12,0.06,0.12,Matches,2020-2021,Belgium,1,1,100.0,0.25,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,0,8,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,11.7,90,3,0,,0,0.75,6,10,-4,-1.00,-0.27
98,Giorgi Chakvetadze,ge GEO,"MF,FW",Gent,20,1999,3,2,176,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,5,3,60.0,2.56,1.53,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,0,4,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,5.8,74,0,1,29,0,2.00,3,3,0,0.00,-0.62
99,Ismaila Cheick Coulibaly,ml MLI,MF,Beerschot,19,2000,22,17,1640,18.2,5,0,5,5,0,0,4,0,0.27,0.00,0.27,0.27,0.27,Matches,2020-2021,Belgium,40,12,30.0,2.20,0.66,0.13,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,28,,,,,,,,,,,,,,,,,0,28,0,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,53.6,89,15,5,26,3,1.32,35,36,-1,-0.05,+0.26
100,Teddy Chevalier,fr FRA,"FW,MF",Kortrijk,33,1987,15,10,924,10.3,0,2,2,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,Matches,2020-2021,Belgium,33,11,33.3,3.21,1.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,6,,,,,,,,,,,,,,,,,0,7,2,41,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,30.2,80,3,5,24,0,0.87,13,20,-7,-0.68,-0.43
101,Tahith Chong,nl NED,FW,Club Brugge,20,1999,7,5,391,4.3,0,2,2,0,0,0,0,0,0.00,0.46,0.46,0.00,0.46,Matches,2020-2021,Belgium,9,5,55.6,2.07,1.15,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,0,7,4,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,12.8,67,0,2,28,2,1.90,9,1,+8,+1.84,+0.63
102,Tomáš Chorý,cz CZE,FW,Zulte Waregem,25,1995,16,9,855,9.5,4,1,5,4,0,0,3,0,0.42,0.11,0.53,0.42,0.53,Matches,2020-2021,Belgium,21,9,42.9,2.21,0.95,0.19,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,0,25,2,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,27.9,72,4,7,30,0,1.44,14,22,-8,-0.84,-0.52
103,Jeremy Cijntje,cw CUW,"FW,MF",Waasland-Bev,22,1998,4,0,110,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,2,1,50.0,1.64,0.82,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,3.6,,0,4,28,0,1.00,1,3,-2,-1.64,-0.90
104,Gojko Cimirot,ba BIH,MF,Standard Liège,27,1992,23,19,1684,18.7,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,2020-2021,Belgium,12,2,16.7,0.64,0.11,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,16,,,,,,,,,,,,,,,,,0,15,0,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,55.0,85,15,4,18,6,1.32,27,23,+4,+0.21,+0.41
105,Alessandro Ciranni,be BEL,DF,Excel Mouscron,24,1996,31,31,2757,30.6,1,2,3,1,0,0,9,0,0.03,0.07,0.10,0.03,0.10,Matches,2020-2021,Belgium,18,5,27.8,0.59,0.16,0.06,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,59,,,,,,,,,,,,,,,,,0,35,0,170,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,90.1,89,28,0,,2,0.87,29,51,-22,-0.72,-0.72
106,Elias Cobbaut,be BEL,DF,Anderlecht,22,1997,8,7,612,6.8,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,9,,,,,,,,,,,,,,,,,0,8,1,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,20.0,81,6,1,42,0,1.46,13,8,+5,+0.74,+0.37
107,Antoine Colassin,be BEL,FW,Anderlecht,19,2001,7,1,171,1.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,2,1,50.0,1.05,0.53,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5.6,45,0,6,21,4,1.29,4,8,-4,-2.11,-2.70
108,Antoine Colassin,be BEL,FW,Zulte Waregem,19,2001,10,0,159,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,2,1,50.0,1.05,0.53,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5.6,45,0,6,21,4,1.29,4,8,-4,-2.11,-2.70
109,Facundo Colidio,ar ARG,"MF,FW",Sint-Truiden,20,2000,31,17,1524,16.9,2,3,5,2,0,0,5,0,0.12,0.18,0.30,0.12,0.30,Matches,2020-2021,Belgium,26,8,30.8,1.54,0.47,0.08,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,13,,,,,,,,,,,,,,,,,0,12,4,26,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,49.8,77,3,14,15,0,1.23,19,20,-1,-0.06,+0.53
110,Santiago Colombatto,ar ARG,MF,Sint-Truiden,23,1997,11,10,863,9.6,0,1,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,Matches,2020-2021,Belgium,6,1,16.7,0.63,0.10,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,12,,,,,,,,,,,,,,,,,0,15,0,29,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,28.2,86,7,1,3,4,0.73,10,21,-11,-1.15,-1.15
111,Jens Cools,be BEL,MF,Eupen,29,1990,23,19,1612,17.9,1,0,1,1,0,0,7,0,0.06,0.00,0.06,0.06,0.06,Matches,2020-2021,Belgium,16,9,56.3,0.89,0.50,0.06,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,26,,,,,,,,,,,,,,,,,0,33,0,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,52.7,80,12,4,23,3,1.39,21,27,-6,-0.33,-0.02
112,Duje Čop,hr CRO,"FW,MF",Standard Liège,30,1990,10,5,424,4.7,0,2,2,0,0,0,0,0,0.00,0.42,0.42,0.00,0.42,Matches,2020-2021,Belgium,9,2,22.2,1.91,0.42,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,3,,,,,,,,,,,,,,,,,0,4,2,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,13.9,62,0,5,23,4,1.50,5,6,-1,-0.21,-0.28
113,Alexander Corryn,be BEL,"DF,MF",Cercle Brugge,26,1994,16,6,723,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,14,,,,,,,,,,,,,,,,,0,13,0,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,23.6,83,3,10,23,13,1.19,8,12,-4,-0.50,-0.23
114,Nuno da Costa,cv CPV,FW,Excel Mouscron,29,1991,25,24,2100,23.3,6,1,7,6,0,0,5,0,0.26,0.04,0.30,0.26,0.30,Matches,2020-2021,Belgium,61,17,27.9,2.61,0.73,0.10,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,13,,,,,,,,,,,,,,,,,0,35,10,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,68.6,86,15,1,31,0,1.12,26,31,-5,-0.21,+1.38
115,Gaëtan Coucke,be BEL,GK,Mechelen,21,1998,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,31,1.94,62,31,50.0,3,5,8,2,12.5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,47.1,90,16,0,,17,0.88,24,31,-7,-0.44,-1.05
116,Yohan Croizet,fr FRA,"MF,FW",OH Leuven,28,1992,5,2,176,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,1,0,0.0,0.51,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,0,6,1,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,5.8,56,0,3,22,2,1.40,3,3,0,0.00,+0.16
117,Carlos Cuesta,co COL,DF,Genk,21,1999,30,30,2388,26.5,0,1,1,0,0,0,3,3,0.00,0.04,0.04,0.00,0.04,Matches,2020-2021,Belgium,7,3,42.9,0.26,0.11,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,50,,,,,,,,,,,,,,,,,1,40,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,78.0,80,24,0,,1,1.74,59,38,+21,+0.79,-0.28
118,Josh Cullen,ie IRL,MF,Anderlecht,24,1996,21,15,1419,15.8,0,1,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,Matches,2020-2021,Belgium,12,2,16.7,0.76,0.13,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,33,,,,,,,,,,,,,,,,,1,15,0,55,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,46.4,88,14,6,16,1,1.52,19,14,+5,+0.32,-0.23
119,Maxime D'Arpino,fr FRA,MF,Oostende,24,1996,33,33,2872,31.9,1,3,4,1,0,0,6,0,0.03,0.09,0.13,0.03,0.13,Matches,2020-2021,Belgium,24,8,33.3,0.75,0.25,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,42,,,,,,,,,,,,,,,,,0,53,1,190,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,93.9,87,25,0,,0,1.54,47,37,+10,+0.31,+1.75
120,Kristof D'haene,be BEL,"DF,MF",Kortrijk,30,1990,8,7,641,7.1,0,2,2,0,0,0,4,0,0.00,0.28,0.28,0.00,0.28,Matches,2020-2021,Belgium,2,0,0.0,0.28,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,9,,,,,,,,,,,,,,,,,0,7,2,31,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,20.9,90,7,1,11,0,1.25,9,10,-1,-0.14,+0.31
121,Robbie D'Haese,be BEL,"MF,FW",Oostende,21,1999,22,15,1241,13.8,1,0,1,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,Matches,2020-2021,Belgium,17,5,29.4,1.23,0.36,0.06,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,12,,,,,,,,,,,,,,,,,0,17,0,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,40.6,73,2,7,20,1,1.50,13,15,-2,-0.15,-0.59
122,Kouadio-Yves Dabila,ci CIV,DF,Excel Mouscron,23,1997,7,6,495,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,1,1,100.0,0.18,0.18,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,,0,4,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,16.2,82,5,1,1,5,0.43,2,7,-5,-0.91,-0.31
123,Laurens De Bock,be BEL,DF,Zulte Waregem,27,1992,31,30,2671,29.7,2,1,3,2,0,0,7,0,0.07,0.03,0.10,0.07,0.10,Matches,2020-2021,Belgium,11,4,36.4,0.37,0.13,0.18,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,53,,,,,,,,,,,,,,,,,0,33,1,92,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,87.3,89,29,1,10,1,1.48,49,59,-10,-0.34,+1.05
124,Alexandre De Bruyn,be BEL,"FW,MF",Gent,26,1994,2,0,30,0.3,2,0,2,2,0,0,0,0,6.00,0.00,6.00,6.00,6.00,Matches,2020-2021,Belgium,3,3,100.0,9.00,9.00,0.67,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1.0,,0,2,15,0,2.60,3,2,+1,+3.00,+2.44
125,Charles De Ketelaere,be BEL,"FW,MF",Club Brugge,19,2001,32,20,2001,22.2,3,4,7,3,0,0,0,0,0.13,0.18,0.31,0.13,0.31,Matches,2020-2021,Belgium,39,17,43.6,1.75,0.76,0.08,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,17,,,,,,,,,,,,,,,,,0,19,8,102,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,65.4,85,12,12,26,0,2.05,49,16,+33,+1.48,+0.55
126,Ritchie De Laet,be BEL,"DF,MF",Antwerp,31,1988,33,33,2842,31.6,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,10,5,50.0,0.32,0.16,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,84,,,,,,,,,,,,,,,,,0,26,0,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,92.9,86,29,0,,0,1.67,52,44,+8,+0.25,+1.90
127,Nill De Pauw,cd COD,MF,Antwerp,30,1990,20,14,1223,13.6,1,2,3,1,0,0,3,0,0.07,0.15,0.22,0.07,0.22,Matches,2020-2021,Belgium,11,2,18.2,0.81,0.15,0.09,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,16,,,,,,,,,,,,,,,,,0,23,3,54,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,40.0,80,7,6,16,7,1.92,22,18,+4,+0.29,+0.29
128,Steve De Ridder,be BEL,MF,Sint-Truiden,33,1987,25,25,2119,23.5,1,1,2,1,0,0,6,1,0.04,0.04,0.08,0.04,0.08,Matches,2020-2021,Belgium,17,5,29.4,0.72,0.21,0.06,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,29,,,,,,,,,,,,,,,,,1,45,1,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,69.2,85,14,0,,1,1.36,30,31,-1,-0.04,+0.91
129,Alexis De Sart,be BEL,MF,Antwerp,23,1996,5,1,188,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,2,0,0.0,0.96,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,6,,,,,,,,,,,,,,,,,0,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6.1,80,0,4,27,5,0.88,1,3,-2,-0.96,-1.15
130,Julien De Sart,be BEL,MF,Kortrijk,25,1994,24,23,1939,21.5,1,3,4,1,0,0,5,0,0.05,0.14,0.19,0.05,0.19,Matches,2020-2021,Belgium,44,14,31.8,2.04,0.65,0.02,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,44,,,,,,,,,,,,,,,,,0,40,0,54,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,63.4,83,16,1,22,0,1.17,30,39,-9,-0.42,-0.10
131,Mathieu De Smet,be BEL,MF,Zulte Waregem,20,2000,8,3,281,3.1,1,3,4,1,0,0,0,0,0.32,0.96,1.28,0.32,1.28,Matches,2020-2021,Belgium,3,1,33.3,0.96,0.32,0.33,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,,,,0,0,0,29,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9.2,70,0,5,14,10,1.25,11,6,+5,+1.60,+2.28
132,Ortwin De Wolf,be BEL,GK,Eupen,23,1997,12,12,1035,11.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,12,1.81,40,30,72.5,4,0,2,2,33.3,1,1,0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,86,33.8,86,11,0,,10,1.25,13,18,-5,-0.43,-0.17
133,Ortwin De Wolf,be BEL,GK,Antwerp,23,1997,7,6,596,6.6,0,1,1,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,12,1.81,40,30,72.5,4,0,2,2,33.3,1,1,0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,86,33.8,86,11,0,,10,1.25,13,18,-5,-0.43,-0.17
134,Robbe Decostere,be BEL,"DF,MF",Cercle Brugge,22,1998,16,15,1315,14.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,5,2,40.0,0.34,0.14,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,18,,,,,,,,,,,,,,,,,0,13,1,39,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,43.0,87,12,1,4,4,1.56,23,24,-1,-0.07,+0.45
135,Steven Defour,be BEL,MF,Mechelen,32,1988,15,8,714,7.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,3,0,0.0,0.38,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,17,,,,,,,,,,,,,,,,,0,12,1,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,23.3,74,1,7,17,4,1.19,16,16,0,0.00,-0.15
136,Théo Defourny,be BEL,GK,Eupen,28,1992,21,20,1845,20.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,0,0,,,0,34,1.66,92,61,65.2,6,6,8,4,20.0,2,1,0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,88,60.3,90,20,1,45,12,1.29,27,34,-7,-0.34,-0.05
137,Brecht Dejaegere,be BEL,MF,Gent,29,1991,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.2,,0,1,7,0,0.00,0,0,0,0.00,-0.59
138,Calvin Dekuyper,be BEL,MF,Cercle Brugge,20,1999,2,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1.2,,0,2,19,13,0.00,0,2,-2,-4.74,-4.47
139,Hannes Delcroix,be BEL,DF,Anderlecht,21,1999,23,23,2014,22.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,13,2,15.4,0.58,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,44,,,,,,,,,,,,,,,,,0,19,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,65.8,88,21,0,,1,1.57,28,19,+9,+0.40,-0.11
140,Simon Deli,ci CIV,DF,Club Brugge,28,1991,13,11,970,10.8,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,2020-2021,Belgium,6,1,16.7,0.56,0.09,0.17,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,21,,,,,,,,,,,,,,,,,0,12,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,31.7,82,9,2,32,3,2.23,27,7,+20,+1.86,+0.82
141,Olivier Deman,be BEL,"FW,MF",Cercle Brugge,20,2000,9,8,576,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,8,1,12.5,1.25,0.16,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,4,,,,,,,,,,,,,,,,,0,12,3,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,18.8,72,0,1,1,6,1.56,8,2,+6,+0.94,+1.55
142,Kevin Denkey,tg TOG,FW,Cercle Brugge,19,2000,13,1,201,2.2,2,0,2,2,0,0,0,0,0.90,0.00,0.90,0.90,0.90,Matches,2020-2021,Belgium,8,3,37.5,3.58,1.34,0.25,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,0,8,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6.6,45,0,12,13,1,1.31,2,6,-4,-1.79,-1.57
143,Emmanuel Dennis,ng NGA,"FW,MF",Club Brugge,22,1997,9,6,432,4.8,0,2,2,0,0,0,2,0,0.00,0.42,0.42,0.00,0.42,Matches,2020-2021,Belgium,17,7,41.2,3.54,1.46,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,0,17,2,12,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,14.1,64,0,3,16,6,2.22,7,4,+3,+0.62,-0.78
144,Stefano Denswil,nl NED,DF,Club Brugge,27,1993,9,3,422,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,Belgium,1,0,0.0,0.21,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,11,,,,,,,,,,,,,,,,,0,6,0,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,13.8,80,2,6,30,4,2.08,13,6,+7,+1.49,+0.23
