Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
104,Robbie D'Haese,be BEL,"FW,MF",Oostende,20,1999,14,9,751,8.3,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,28.8,72,1,5,20,1,1.07,8,17,-9,-1.08,-0.11
105,Kouadio-Yves Dabila,ci CIV,DF,Cercle Brugge,22,1997,21,21,1885,20.9,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,72.2,90,20,0,,3,0.71,18,41,-23,-1.10,-0.60
106,Arnaut Danjuma,nl NED,FW,Club Brugge,22,1997,1,1,86,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,3.3,86,0,0,,0,3.00,3,1,+2,+2.09,+0.60
107,Jonathan David,ca CAN,"FW,MF",Gent,19,2000,27,24,2095,23.3,18,7,25,15,3,3,4,0,0.77,0.30,1.07,0.64,0.95,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,80.3,85,16,3,22,0,1.93,47,26,+21,+0.90,+0.20
108,Dylan De Belder,be BEL,"FW,MF",Cercle Brugge,27,1992,11,10,817,9.1,1,1,2,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,31.3,81,6,1,4,0,1.36,8,7,+1,+0.11,+1.52
109,Alexandre De Bruyn,be BEL,"MF,FW",Sint-Truiden,25,1994,25,24,1991,22.1,3,4,7,3,0,0,2,0,0.14,0.18,0.32,0.14,0.32,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,76.3,82,14,1,22,0,1.28,24,36,-12,-0.54,+0.18
110,Davy De fauw,be BEL,DF,Zulte Waregem,38,1981,29,29,2549,28.3,6,2,8,0,6,6,4,0,0.21,0.07,0.28,0.00,0.07,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,97.7,88,26,0,,0,1.24,40,43,-3,-0.11,+7.27
111,Charles De Ketelaere,be BEL,"FW,MF",Club Brugge,18,2001,13,8,768,8.5,1,1,2,1,0,0,0,0,0.12,0.12,0.23,0.12,0.23,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,29.4,81,3,5,24,4,2.38,10,5,+5,+0.59,-1.32
112,Ritchie De Laet,be BEL,DF,Antwerp,30,1988,22,19,1712,19.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,65.6,89,17,3,5,3,1.91,29,21,+8,+0.42,-0.48
113,Steve De Ridder,be BEL,"MF,FW",Sint-Truiden,32,1987,12,8,653,7.3,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,25.0,69,2,4,26,2,1.50,10,6,+4,+0.55,+1.52
114,Alexis De Sart,be BEL,MF,Antwerp,22,1996,23,20,1743,19.4,1,1,2,1,0,0,3,0,0.05,0.05,0.10,0.05,0.10,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,66.8,83,11,3,27,3,1.96,36,19,+17,+0.88,+0.88
115,Julien De Sart,be BEL,MF,Kortrijk,24,1994,28,27,2475,27.5,4,4,8,4,0,0,6,0,0.15,0.15,0.29,0.15,0.29,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,94.8,90,27,1,45,0,1.18,40,41,-1,-0.04,+1.96
116,Mathieu De Smet,be BEL,MF,Zulte Waregem,19,2000,3,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1.3,,0,3,11,9,0.00,0,0,0,0.00,+0.28
117,Thibault De Smet,be BEL,"MF,DF",Sint-Truiden,21,1998,12,12,1043,11.6,0,1,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,40.0,87,10,0,,8,1.50,18,23,-5,-0.43,+0.26
118,Ortwin De Wolf,be BEL,GK,Eupen,22,1997,28,28,2520,28.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,8,6,14,6,21.4,4,1,0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,90,96.6,90,28,0,,1,1.07,27,47,-20,-0.71,+2.29
119,Steven Defour,be BEL,MF,Antwerp,31,1988,11,9,668,7.4,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,25.6,70,2,2,19,2,1.73,10,7,+3,+0.40,-0.24
120,Brecht Dejaegere,be BEL,MF,Gent,28,1991,14,6,614,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,23.5,71,2,8,23,8,1.79,7,9,-2,-0.29,-1.51
121,Calvin Dekuyper,be BEL,MF,Cercle Brugge,19,1999,8,8,625,6.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,23.9,78,4,0,,5,0.63,8,11,-3,-0.43,+0.66
122,Simon Deli,ci CIV,DF,Club Brugge,27,1991,26,26,2331,25.9,2,2,4,2,0,0,1,0,0.08,0.08,0.15,0.08,0.15,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,89.3,90,25,0,,0,2.42,54,12,+42,+1.62,+0.98
123,Olivier Deman,be BEL,"FW,MF",Cercle Brugge,19,2000,3,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2.1,,0,3,19,2,0.00,0,2,-2,-3.21,-2.33
124,Emmanuel Dennis,ng NGA,FW,Club Brugge,21,1997,20,15,1218,13.5,5,0,5,5,0,0,5,0,0.37,0.00,0.37,0.37,0.37,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,46.7,74,4,5,21,4,2.45,24,5,+19,+1.40,-0.21
125,Laurent Depoitre,be BEL,FW,Gent,30,1988,22,19,1603,17.8,8,3,11,8,0,0,2,0,0.45,0.17,0.62,0.45,0.62,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,61.4,80,8,3,25,1,1.86,36,19,+17,+0.95,+0.24
126,Timothy Derijck,be BEL,DF,Kortrijk,32,1987,7,7,630,7.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,8,,,,,,
127,Olivier Deschacht,be BEL,DF,Zulte Waregem,38,1981,24,24,2070,23.0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,79.3,86,22,0,,0,1.33,35,37,-2,-0.09,+0.91
128,Dorian Dessoleil,be BEL,DF,Charleroi,26,1992,28,28,2520,28.0,1,1,2,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,96.6,90,28,0,,0,1.82,44,23,+21,+0.75,-4.25
129,Aldom Deuro,ml MLI,DF,Cercle Brugge,18,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,3.4,90,1,0,,4,0.00,1,3,-2,-2.00,-1.11
130,Sieben Dewaele,be BEL,DF,Anderlecht,20,1999,15,14,1190,13.2,0,1,1,0,0,0,4,1,0.00,0.08,0.08,0.00,0.08,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,45.6,83,10,1,31,10,1.27,16,14,+2,+0.15,-0.74
131,Sébastien Dewaest,be BEL,DF,Genk,28,1991,24,24,2101,23.3,3,1,4,3,0,0,5,0,0.13,0.04,0.17,0.13,0.17,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,80.5,88,23,0,,4,1.46,34,34,0,0.00,-0.53
132,Olivier Dhauholou,ci CIV,FW,Waasland-Bev,22,1997,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.8,,0,1,22,2,0.00,0,2,-2,-8.18,-6.90
133,Mbaye Diagne,sn SEN,FW,Club Brugge,27,1991,6,1,182,2.0,4,0,4,4,0,0,1,0,1.98,0.00,1.98,1.98,1.98,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,7.0,61,0,5,24,1,2.67,9,0,+9,+4.45,+3.15
134,Modou Diagne,sn SEN,DF,Charleroi,25,1994,16,14,1288,14.3,1,0,1,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,49.3,86,13,2,43,8,2.06,28,15,+13,+0.91,+0.02
135,Christophe Diandy,sn SEN,MF,Charleroi,28,1990,13,13,1071,11.9,0,2,2,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,41.0,82,10,0,,0,1.69,19,12,+7,+0.59,-0.52
136,Krépin Diatta,sn SEN,"MF,FW",Club Brugge,20,1999,22,19,1679,18.7,6,3,9,6,0,0,2,0,0.32,0.16,0.48,0.32,0.48,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,64.3,85,10,3,20,1,2.32,32,8,+24,+1.29,-0.65
137,Thomas Didillon,fr FRA,GK,Anderlecht,23,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,0,1,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,3.4,90,1,0,,15,0.00,1,2,-1,-1.00,-1.61
138,Thomas Didillon,fr FRA,GK,Genk,23,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,0,1,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,3.4,90,1,0,,15,0.00,1,2,-1,-1.00,-1.61
139,Tuur Dierckx,be BEL,"MF,FW",Waasland-Bev,24,1995,17,13,1114,12.4,3,0,3,2,1,1,1,0,0.24,0.00,0.24,0.16,0.16,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,42.7,81,8,4,14,2,0.71,11,21,-10,-0.81,+0.94
140,Babacar Dione,be BEL,FW,Excel Mouscron,22,1997,2,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2.6,,0,2,34,1,1.50,1,1,0,0.00,+0.07
141,Jeremy Doku,be BEL,"MF,FW",Anderlecht,17,2002,21,14,1247,13.9,3,4,7,3,0,0,4,1,0.22,0.29,0.51,0.22,0.51,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,47.8,79,4,7,20,3,1.14,19,10,+9,+0.65,+0.19
142,Jean-Luc Dompé,fr FRA,"FW,MF",Gent,23,1995,6,0,94,1.0,0,1,1,0,0,0,0,0,0.00,0.96,0.96,0.00,0.96,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3.6,,0,6,16,5,1.50,3,2,+1,+0.96,+0.10
143,Jean-Luc Dompé,fr FRA,MF,Zulte Waregem,23,1995,6,2,240,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,3.6,,0,6,16,5,1.50,3,2,+1,+0.96,+0.10
144,Godfred Donsah,gh GHA,"MF,DF",Cercle Brugge,23,1996,19,15,1330,14.8,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,51.0,83,9,4,21,6,0.74,12,25,-13,-0.88,+0.10
145,Denis Drăguș,ro ROU,FW,Standard Liège,20,1999,2,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.3,,0,2,4,4,0.00,0,0,0,0.00,-0.52
146,Chris Durkin,us USA,"MF,DF",Sint-Truiden,19,2000,13,10,828,9.2,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,31.7,80,5,3,9,3,1.08,8,17,-9,-0.98,-0.57
147,Fiorin Durmishaj,gr GRE,FW,Waasland-Bev,22,1996,8,5,402,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,15.4,66,1,3,23,3,0.63,2,9,-7,-1.57,-0.26
148,Noë Dussenne,be BEL,DF,Standard Liège,27,1992,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3.5,90,1,1,1,1,1.50,1,2,-1,-0.99,-1.56
149,Noë Dussenne,be BEL,DF,Excel Mouscron,27,1992,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,3.5,90,1,1,1,1,1.50,1,2,-1,-0.99,-1.56
150,William Dutoit,fr FRA,GK,Oostende,30,1988,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,5,4,15,1,4.2,2,1,0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,90,82.8,90,24,0,,5,0.79,26,48,-22,-0.92,+0.48
151,Omid Ebrahimi,ir IRN,MF,Eupen,31,1987,18,18,1566,17.4,0,1,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,60.0,87,13,0,,1,1.44,20,23,-3,-0.17,+1.55
152,Xian Emmers,be BEL,MF,Waasland-Bev,20,1999,8,5,398,4.4,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,15.2,59,0,3,35,6,0.63,4,11,-7,-1.58,-0.28
153,Renaud Emond,be BEL,FW,Standard Liège,27,1991,14,10,912,10.1,7,0,7,7,0,1,0,0,0.69,0.00,0.69,0.69,0.69,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,34.9,81,4,4,26,1,1.71,22,13,+9,+0.89,+0.57
154,Wataru Endo,jp JPN,MF,Sint-Truiden,26,1993,3,1,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,5.8,90,1,2,31,0,1.00,0,3,-3,-1.79,-1.28
155,Gustav Engvall,se SWE,"FW,MF",Mechelen,23,1996,9,7,636,7.1,2,3,5,2,0,0,2,0,0.28,0.42,0.71,0.28,0.71,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,24.4,83,3,2,28,2,1.44,11,8,+3,+0.42,+0.42
156,Márton Eppel,hu HUN,"FW,MF",Cercle Brugge,27,1991,8,5,525,5.8,1,2,3,1,0,0,0,0,0.17,0.34,0.51,0.17,0.51,Matches,2019-2020,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,20.1,85,3,3,34,0,1.50,6,7,-1,-0.17,+0.95
