Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
338,Cameron Jerome,eng ENG,FW,Derby County,30,1986,18,8,807,9.0,5,1,6,5,0,0,4,0,0.56,0.11,0.67,0.56,0.67,Matches,2017-2018,England2,26,5,19.2,2.41,0.46,0.04,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,,,,,,,,,,,,,,,,,0,20,10,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,23.4,,7,4,,7,1.07,9,13,-4,-0.37,-0.17
339,Lucas João,ao ANG,"FW,MF",Sheffield Weds,23,1993,31,17,1768,19.6,9,3,12,9,0,0,0,0,0.46,0.15,0.61,0.46,0.61,Matches,2017-2018,England2,47,20,42.6,2.39,1.02,0.19,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,6,,,,,,,,,,,,,,,,,0,26,4,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,42.7,,7,14,,6,0.97,28,29,-1,-0.05,-0.05
340,Stefan Johansen,no NOR,MF,Fulham,26,1991,45,43,3619,40.2,8,8,16,8,0,0,10,0,0.20,0.20,0.40,0.20,0.40,Matches,2017-2018,England2,80,23,28.8,1.99,0.57,0.10,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,25,,,,,,,,,,,,,,,,,0,58,2,106,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,87.4,,27,2,,0,1.94,67,37,+30,+0.75,+0.23
341,Bradley Johnson,eng ENG,MF,Derby County,30,1987,33,25,2335,25.9,4,5,9,4,0,0,9,0,0.15,0.19,0.35,0.15,0.35,Matches,2017-2018,England2,54,10,18.5,2.08,0.39,0.07,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,40,,,,,,,,,,,,,,,,,0,56,3,35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,56.4,,22,8,,0,1.49,41,34,+7,+0.27,-0.48
342,Daniel Johnson,jm JAM,MF,Preston,24,1992,33,25,2281,25.3,3,3,6,1,2,2,8,0,0.12,0.12,0.24,0.04,0.16,Matches,2017-2018,England2,24,8,33.3,0.95,0.32,0.04,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,39,,,,,,,,,,,,,,,,,0,35,1,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,55.1,,17,8,,5,1.45,31,30,+1,+0.04,-0.44
343,Marvin Johnson,eng ENG,"MF,FW",Middlesbrough,26,1990,17,6,741,8.2,1,2,3,1,0,0,0,0,0.12,0.24,0.36,0.12,0.36,Matches,2017-2018,England2,12,4,33.3,1.46,0.49,0.08,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,6,,,,,,,,,,,,,,,,,0,6,0,46,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,17.9,,4,11,,6,1.59,14,9,+5,+0.61,+0.16
344,Sam Johnstone,eng ENG,GK,Aston Villa,24,1993,45,45,4050,45.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,41,0.91,174,133,76.4,24,11,10,20,44.4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,97.8,,45,0,,0,1.81,72,41,+31,+0.69,+1.69
345,Billy Jones,eng ENG,"DF,MF",Sunderland,30,1987,22,19,1568,17.4,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,2017-2018,England2,14,4,28.6,0.80,0.23,0.07,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,19,,,,,,,,,,,,,,,,,0,26,2,18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,37.9,,14,3,,7,0.59,20,41,-21,-1.21,-0.96
346,David Jones,eng ENG,MF,Sheffield Weds,32,1984,27,20,1792,19.9,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,Matches,2017-2018,England2,16,3,18.8,0.80,0.15,0.06,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,12,,,,,,,,,,,,,,,,,0,28,0,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,43.3,,15,7,,18,1.22,21,29,-8,-0.40,-0.67
347,Jota,es ESP,MF,Brentford,26,1991,4,4,323,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,16,2,12.5,4.46,0.56,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,0,4,0,18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,7.8,,2,0,,0,0.50,5,6,-1,-0.28,-0.54
348,Jota,es ESP,"MF,FW",Birmingham City,26,1991,32,24,2180,24.2,5,5,10,4,1,1,1,0,0.21,0.21,0.41,0.17,0.37,Matches,2017-2018,England2,16,2,12.5,4.46,0.56,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,0,4,0,18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,7.8,,2,0,,0,0.50,5,6,-1,-0.28,-0.54
349,Diogo Jota,pt POR,FW,Wolves,20,1996,44,43,3612,40.1,17,5,22,16,1,1,9,0,0.42,0.12,0.55,0.40,0.52,Matches,2017-2018,England2,119,51,42.9,2.97,1.27,0.13,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,20,,,,,,,,,,,,,,,,,0,71,18,53,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,87.2,,22,1,,0,2.11,69,33,+36,+0.90,-0.30
350,Florian Jozefzoon,sr SUR,MF,Brentford,26,1991,39,31,2668,29.6,7,7,14,7,0,0,0,0,0.24,0.24,0.47,0.24,0.47,Matches,2017-2018,England2,72,24,33.3,2.43,0.81,0.10,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,9,,,,,,,,,,,,,,,,,0,27,24,151,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,64.4,,16,8,,0,1.49,43,34,+9,+0.30,+0.24
351,Alan Judge,ie IRL,"MF,FW",Brentford,28,1988,13,3,401,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,23,6,26.1,5.16,1.35,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,0,8,1,46,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,9.7,,1,10,,3,1.23,2,2,0,0.00,-0.24
352,Lukas Jutkiewicz,eng ENG,FW,Birmingham City,28,1989,35,19,1718,19.1,5,1,6,5,0,0,0,0,0.26,0.05,0.31,0.26,0.31,Matches,2017-2018,England2,58,27,46.6,3.04,1.41,0.09,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,,,,,,0,35,12,26,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,41.5,,5,16,,9,0.94,17,31,-14,-0.73,-0.14
353,Osman Kakay,sl SLE,DF,QPR,19,1997,2,2,156,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,3.8,,1,0,,3,1.50,2,3,-1,-0.58,-0.33
354,Tomáš Kalas,cz CZE,DF,Fulham,24,1993,33,29,2523,28.0,0,1,1,0,0,0,0,1,0.00,0.04,0.04,0.00,0.04,Matches,2017-2018,England2,8,1,12.5,0.29,0.04,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,38,,,,,,,,,,,,,,,,,0,12,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,60.9,,25,4,,8,1.97,51,32,+19,+0.68,-0.10
355,Aboubakar Kamara,mr MTN,FW,Fulham,22,1995,30,8,1209,13.4,7,1,8,6,1,1,5,1,0.52,0.07,0.60,0.45,0.52,Matches,2017-2018,England2,42,16,38.1,3.13,1.19,0.14,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,0,,,,,,,,,,,,,,,,,0,40,17,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,29.2,,4,22,,12,1.81,25,15,+10,+0.74,+0.04
356,Stefanos Kapino,gr GRE,GK,Nott'ham Forest,23,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5,1.25,17,12,70.6,1,1,2,2,50.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,8.7,,4,0,,11,1.00,6,5,+1,+0.25,+0.61
357,Jem Karacan,tr TUR,MF,Bolton,28,1989,16,14,1135,12.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,12,2,16.7,0.95,0.16,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,17,,,,,,,,,,,,,,,,,0,16,0,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,27.4,,7,2,,5,0.44,4,22,-18,-1.43,-0.92
358,Will Keane,ie IRL,FW,Hull City,24,1993,9,3,369,4.1,1,2,3,1,0,0,0,0,0.24,0.49,0.73,0.24,0.73,Matches,2017-2018,England2,10,5,50.0,2.44,1.22,0.10,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,8.9,,1,6,,1,1.22,6,4,+2,+0.49,+0.54
359,Neeskens Kebano,cd COD,"FW,MF",Fulham,25,1992,26,10,1125,12.5,3,3,6,3,0,0,1,0,0.24,0.24,0.48,0.24,0.48,Matches,2017-2018,England2,33,13,39.4,2.64,1.04,0.09,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,14,,,,,,,,,,,,,,,,,0,14,9,38,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,27.2,,1,16,,8,1.74,27,15,+12,+0.96,+0.33
360,Cheick Keita,ml MLI,"DF,MF",Birmingham City,21,1996,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.3,,0,1,,0,0.00,0,0,0,0.00,+0.65
361,Liam Kelly,,,Reading,20,1996,34,28,2393,26.6,5,3,8,3,2,2,3,0,0.19,0.11,0.30,0.11,0.23,Matches,2017-2018,England2,,15,,,0.56,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,57.8,,,6,,0,,,,,,
362,Lloyd Kelly,eng ENG,DF,Bristol City,18,1998,11,7,663,7.4,1,1,2,1,0,0,0,0,0.14,0.14,0.27,0.14,0.27,Matches,2017-2018,England2,3,2,66.7,0.41,0.27,0.33,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,0,2,1,13,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,16.0,,4,4,,11,1.36,8,10,-2,-0.27,-0.56
363,Myles Kenlock,eng ENG,"MF,DF",Ipswich Town,20,1996,16,15,1301,14.5,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,2017-2018,England2,5,0,0.0,0.35,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,14,,,,,,,,,,,,,,,,,0,21,0,29,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,31.4,,12,1,,20,1.38,15,17,-2,-0.14,-0.11
364,Matty Kennedy,nir NIR,MF,Cardiff City,22,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,,0,1,,2,3.00,0,0,0,0.00,-0.65
365,Ryan Kent,eng ENG,MF,Bristol City,20,1996,10,6,548,6.1,0,2,2,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,Matches,2017-2018,England2,8,2,25.0,1.31,0.33,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,4,,,,,,,,,,,,,,,,,0,4,0,36,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,13.2,,2,4,,4,0.70,9,9,0,0.00,-0.23
366,Richard Keogh,ie IRL,DF,Derby County,30,1986,42,42,3697,41.1,1,5,6,1,0,0,4,0,0.02,0.12,0.15,0.02,0.15,Matches,2017-2018,England2,21,7,33.3,0.51,0.17,0.05,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,41,,,,,,,,,,,,,,,,,0,17,2,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,89.3,,41,0,,4,1.64,63,39,+24,+0.58,+0.99
367,Yann Kermorgant,fr FRA,FW,Reading,35,1981,25,13,1313,14.6,2,1,3,2,0,0,3,2,0.14,0.07,0.21,0.14,0.21,Matches,2017-2018,England2,36,8,22.2,2.47,0.55,0.06,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,3,,,,,,,,,,,,,,,,,1,18,8,16,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,31.7,,7,12,,2,0.96,18,19,-1,-0.07,+0.60
368,Wahbi Khazri,tn TUN,"FW,MF",Sunderland,26,1991,3,0,73,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,1,0,0.0,1.23,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1.8,,0,3,,2,0.33,0,2,-2,-2.47,-1.89
369,Maikel Kieftenbeld,nl NED,MF,Birmingham City,27,1990,35,33,2904,32.3,0,1,1,0,0,0,11,1,0.00,0.03,0.03,0.00,0.03,Matches,2017-2018,England2,26,3,11.5,0.81,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,42,,,,,,,,,,,,,,,,,0,52,2,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,70.1,,27,2,,3,1.20,29,39,-10,-0.31,+1.15
370,Jeff King,,,Bolton,,,1,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,,0,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,1.8,,,0,,0,,,,,,
371,Stephen Kingsley,sct SCO,"MF,DF",Hull City,23,1994,11,10,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,3,0,0.0,0.33,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,9,,,,,,,,,,,,,,,,,0,5,1,21,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,19.6,,6,1,,0,1.00,14,18,-4,-0.44,-0.55
372,Connor Kirby,eng ENG,MF,Sheffield Weds,18,1998,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.3,,0,1,,2,3.00,0,0,0,0.00,+0.02
373,Jan Kirchhoff,de GER,MF,Bolton,26,1990,4,2,184,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,4,1,25.0,1.96,0.49,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,0,4,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,4.4,,0,2,,0,0.25,2,5,-3,-1.47,-0.74
374,Mateusz Klich,pl POL,MF,Leeds United,27,1990,4,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,2,0,0.0,1.35,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,3.2,,0,3,,8,1.50,2,4,-2,-1.35,-1.29
375,Timm Klose,ch SUI,DF,Norwich City,29,1988,37,36,3240,36.0,4,1,5,4,0,0,7,0,0.11,0.03,0.14,0.11,0.14,Matches,2017-2018,England2,21,5,23.8,0.58,0.14,0.19,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,54,,,,,,,,,,,,,,,,,0,38,1,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,78.3,,35,1,,2,1.43,41,42,-1,-0.03,+0.97
376,Christoph Knasmüllner,at AUT,MF,Barnsley,25,1992,3,1,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,2,0,0.0,1.51,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.9,,0,2,,0,1.00,2,3,-1,-0.76,-0.24
377,Jonas Knudsen,dk DEN,DF,Ipswich Town,24,1992,42,42,3780,42.0,1,7,8,1,0,0,10,0,0.02,0.17,0.19,0.02,0.19,Matches,2017-2018,England2,24,2,8.3,0.57,0.05,0.04,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,60,,,,,,,,,,,,,,,,,0,36,4,87,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,91.3,,42,0,,0,1.31,53,57,-4,-0.10,-0.35
378,Jonathan Kodjia,ci CIV,"FW,MF",Aston Villa,27,1989,15,9,821,9.1,1,3,4,0,1,1,2,0,0.11,0.33,0.44,0.00,0.33,Matches,2017-2018,England2,29,11,37.9,3.18,1.21,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0,,,,,,,,,,,,,,,,,0,15,10,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,19.8,,0,6,,0,1.78,16,6,+10,+1.10,+0.55
379,Lamine Koné,ci CIV,DF,Sunderland,28,1989,24,24,2105,23.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,7,2,28.6,0.30,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,33,,,,,,,,,,,,,,,,,0,23,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,50.8,,22,0,,3,0.63,28,43,-15,-0.64,-0.07
380,Tomasz Kuszczak,pl POL,GK,Birmingham City,35,1982,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,15,1.50,47,32,72.3,3,2,5,4,40.0,2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,21.7,,10,0,,21,1.10,5,15,-10,-1.00,-0.44
381,Luca de la Torre,us USA,MF,Fulham,19,1998,5,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,2,0,0.0,3.27,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1.3,,0,5,,8,1.00,2,1,+1,+1.64,+0.93
382,Daniel Lafferty,nir NIR,MF,Sheffield Utd,28,1989,8,1,204,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,1,1,100.0,0.44,0.44,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,0,2,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4.9,,1,7,,38,2.13,3,1,+2,+0.88,+0.77
383,Henri Lansbury,eng ENG,MF,Aston Villa,26,1990,10,6,594,6.6,2,3,5,2,0,0,1,1,0.30,0.45,0.76,0.30,0.76,Matches,2017-2018,England2,13,4,30.8,1.97,0.61,0.15,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,8,,,,,,,,,,,,,,,,,0,9,0,18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,14.3,,3,4,,20,1.40,8,5,+3,+0.45,-0.23
384,Seb Larsson,se SWE,MF,Hull City,32,1985,40,37,3240,36.0,2,4,6,2,0,1,13,0,0.06,0.11,0.17,0.06,0.17,Matches,2017-2018,England2,35,10,28.6,0.97,0.28,0.06,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,38,,,,,,,,,,,,,,,,,0,52,0,83,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,78.3,,29,3,,0,1.08,55,49,+6,+0.17,+0.77
385,Pierre-Michel Lasogga,de GER,FW,Leeds United,25,1991,31,21,1866,20.7,10,3,13,10,0,0,0,0,0.48,0.14,0.63,0.48,0.63,Matches,2017-2018,England2,74,28,37.8,3.57,1.35,0.14,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,,,,,,,,,,0,32,11,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,45.1,,10,10,,4,0.97,29,31,-2,-0.10,+0.02
386,Caolan Lavery,ca CAN,FW,Sheffield Utd,24,1992,3,1,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,England2,1,0,0.0,1.23,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1.8,,0,2,,4,3.00,2,0,+2,+2.47,+2.36
387,Tom Lawrence,wls WAL,MF,Derby County,23,1994,39,36,3066,34.1,6,7,13,6,0,0,6,0,0.18,0.21,0.38,0.18,0.38,Matches,2017-2018,England2,78,32,41.0,2.29,0.94,0.08,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,24,,,,,,,,,,,,,,,,,0,69,6,234,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,74.1,,16,3,,2,1.63,55,36,+19,+0.56,+0.31
