Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Chima Akas,ng NGA,DF,B-SAD,26,1994,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches,2020-2021,Portugal,1,0,0.0,1.96,0.00,0.00,,12.4,0,0.04,0.0,0.0,11,16,68.8,210,133,2,3,66.7,8,11,72.7,1,2,50.0,0.0,0.0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,2,0,0,2,100.0,0,0,0,0,2,1,0,20,0,2,20,0,,0,,7,0,0,0,11,0,2,0,0,0,0,0,0,1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,0,0,23,1.5,,0,2,23,11,0.50,0,2,-2,-3.91,-3.67,0.4,0.8,-0.4,-0.81,-0.40
12,Ali Alipour,ir IRN,"FW,MF",Marítimo,24,1995,26,11,1151,12.8,2,1,3,2,0,0,0,0,2.1,2.1,0.7,2.9,11,12,54,0.16,0.08,0.23,0.16,0.23,0.17,0.06,0.22,0.17,0.22,Matches,2020-2021,Portugal,20,7,35.0,1.56,0.55,0.10,0.29,12.3,0,0.11,-0.1,-0.1,140,227,61.7,1980,347,84,117,71.8,43,68,63.2,7,16,43.8,0.5,+0.3,11,8,4,1,23,1.80,15,0,1,4,0,1,0.08,1,0,0,0,0,0,9,6,2,5,2,2,40.0,3,8,8,8,17,16,0,343,16,49,343,2,20.0,8,80.0,167,4,27,6,219,0,15,7,14,0,0,0,37,43,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,3,0,0,0,0,44,37.6,78,5,15,20,1,0.96,7,15,-8,-0.63,-0.06,12.1,19.0,-6.9,-0.54,-0.16
13,Allano,br BRA,FW,Santa Clara,25,1995,18,14,1103,12.3,2,0,2,2,0,0,5,1,2.7,2.7,1.4,4.2,28,37,95,0.16,0.00,0.16,0.16,0.16,0.22,0.12,0.34,0.22,0.34,Matches,2020-2021,Portugal,25,13,52.0,2.04,1.06,0.08,0.15,18.3,0,0.13,-0.7,-0.7,308,422,73.0,4855,1333,166,204,81.4,115,139,82.7,19,50,38.0,1.7,-1.4,12,33,14,8,33,2.70,21,0,1,4,1,3,0.25,1,0,0,1,1,0,24,12,8,10,6,9,42.9,12,23,20,7,31,5,0,602,11,24,602,21,58.3,15,41.7,372,10,42,22,411,0,34,4,33,0,0,0,83,17,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,2,17,0,0,0,61,36.0,76,1,4,10,1,1.56,18,9,+9,+0.73,+0.78,18.6,9.5,+9.1,+0.75,+0.90
14,André Almeida,pt POR,DF,Benfica,29,1990,4,4,283,3.1,0,1,1,0,0,0,2,0,0.3,0.3,0.6,0.9,5,31,28,0.00,0.32,0.32,0.00,0.32,0.09,0.19,0.28,0.09,0.28,Matches,2020-2021,Portugal,1,0,0.0,0.32,0.00,0.00,,9.7,0,0.28,-0.3,-0.3,206,248,83.1,3402,1258,105,115,91.3,84,99,84.8,14,22,63.6,0.5,+0.4,7,22,5,3,13,4.15,12,1,0,0,0,2,0.64,2,0,0,0,0,0,4,3,4,0,0,2,40.0,3,3,3,8,12,3,0,283,10,6,283,2,40.0,3,60.0,106,0,5,1,154,0,5,1,11,0,0,0,20,7,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,0,1,49,0,0,0,71,9.2,71,3,0,,0,3.00,11,3,+8,+2.54,+1.44,9.3,2.9,+6.4,+2.04,+1.01
15,Domingos André Ribeiro Almeida,pt POR,"MF,FW",Vitória,20,2000,30,21,1644,18.3,2,0,2,2,0,0,2,0,0.6,0.6,1.3,1.9,45,75,63,0.11,0.00,0.11,0.11,0.11,0.03,0.07,0.11,0.03,0.11,Matches,2020-2021,Portugal,16,6,37.5,0.88,0.33,0.13,0.33,22.4,0,0.04,+1.4,+1.4,480,574,83.6,7835,1726,232,265,87.5,193,218,88.5,38,49,77.6,0.8,-1.3,15,48,16,3,48,2.63,33,3,3,6,1,3,0.16,3,0,0,0,0,0,31,22,11,16,4,17,47.2,19,22,21,10,41,10,0,752,15,24,752,38,73.1,14,26.9,459,11,34,30,520,0,32,3,12,0,0,0,94,7,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,10,5,2,1,0,55,53.7,71,3,9,18,3,1.30,25,21,+4,+0.22,+0.92,19.5,22.8,-3.4,-0.18,-0.01
16,Jordi Almeida,br BRA,GK,Paços,26,1993,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,2020-2021,Portugal,0,0,,0.00,0.00,,,,0,,0.0,0.0,431,851,50.6,16003,13188,50,50,100.0,175,183,95.6,205,610,33.6,0.1,-0.3,2,22,1,0,7,0.22,6,1,0,0,0,1,0.03,0,1,0,0,0,0,4,3,4,0,0,4,80.0,1,0,0,1,5,20,2,922,825,0,922,2,100.0,0,0.0,449,0,1,0,267,0,2,0,0,0,1,0,28,17,85.0,37,1.16,107,69,72.9,14,8,10,9,28.1,8,1,0,11.1,5,35.0,0.25,-2.0,-0.06,75,60.4,47.4,76.9,57.7,469,35,7.5,34,1.06,13.5,337,0,0,0,0,0,0,90,94.1,90,32,0,,1,1.56,37,37,0,0.00,+0.50,34.7,39.4,-4.7,-0.15,+0.25
17,André Almeida Pinto,pt POR,DF,Farense,30,1989,12,10,776,8.6,1,0,1,1,0,0,3,1,0.7,0.7,0.1,0.8,1,7,2,0.12,0.00,0.12,0.12,0.12,0.08,0.01,0.09,0.08,0.09,Matches,2020-2021,Portugal,4,2,50.0,0.46,0.23,0.25,0.50,9.1,0,0.18,+0.3,+0.3,251,327,76.8,6135,2380,53,69,76.8,129,151,85.4,67,103,65.0,0.1,-0.1,1,11,0,0,6,0.70,4,0,0,0,1,0,0.00,0,0,0,0,0,0,5,3,3,1,1,3,60.0,2,6,2,13,18,30,0,394,44,16,394,1,100.0,0,0.0,206,0,2,1,247,1,22,1,1,0,0,0,25,33,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,5,0,0,0,0,65,25.4,77,5,2,3,3,1.00,8,10,-2,-0.23,+0.36,10.0,10.9,-0.8,-0.09,-0.04
18,Álvarinho,pt POR,"FW,MF",Farense,29,1990,4,0,58,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,1,5,0.00,0.00,0.00,0.00,0.00,0.18,0.12,0.30,0.18,0.30,Matches,2020-2021,Portugal,3,0,0.0,4.66,0.00,0.00,,23.3,0,0.04,-0.1,-0.1,15,17,88.2,188,18,6,6,100.0,6,6,100.0,0,1,0.0,0.0,-0.1,1,0,0,0,2,3.10,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,1,1,0,29,0,1,29,0,,0,,20,0,5,2,20,0,1,0,2,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,15,1.9,,0,4,15,7,0.75,0,0,0,0.00,+0.51,0.5,0.8,-0.2,-0.36,-0.31
19,Ricardo Miguel Martins Alves,pt POR,DF,Tondela,29,1991,19,14,1254,13.9,2,1,3,2,0,0,3,0,0.8,0.8,0.5,1.3,1,22,0,0.14,0.07,0.22,0.14,0.22,0.05,0.04,0.09,0.05,0.09,Matches,2020-2021,Portugal,8,5,62.5,0.57,0.36,0.25,0.40,16.1,1,0.09,+1.2,+1.2,482,587,82.1,10519,3959,104,121,86.0,296,323,91.6,77,130,59.2,0.1,+0.5,3,24,0,0,4,0.29,3,0,0,0,0,2,0.14,1,0,0,1,0,0,13,7,9,4,0,2,33.3,4,15,3,16,29,68,0,718,110,8,718,2,100.0,0,0.0,353,0,0,1,433,0,15,1,0,0,0,0,46,25,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,1,6,7,0,0,0,66,41.0,86,9,5,9,7,1.11,15,26,-11,-0.79,-0.29,12.9,24.5,-11.6,-0.83,-0.27
20,Pedro Amador,pt POR,DF,Moreirense,21,1998,4,4,333,3.7,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,7,10,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11,Matches,2020-2021,Portugal,2,0,0.0,0.54,0.00,0.00,,23.4,1,0.07,-0.1,-0.1,141,195,72.3,2776,1160,56,65,86.2,58,74,78.4,23,47,48.9,0.6,-0.3,4,6,0,0,9,2.43,5,2,0,1,1,1,0.27,1,0,0,0,0,0,9,6,6,2,1,4,44.4,5,8,6,12,21,11,0,248,14,2,248,0,0.0,4,100.0,112,0,5,3,112,0,6,0,17,0,0,0,17,8,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,6,38,3,2,0,83,10.9,83,3,0,,0,1.25,3,3,0,0.00,+0.20,4.8,6.2,-1.4,-0.38,+0.16
21,João Amaral,pt POR,"FW,MF",Paços,28,1991,29,11,1140,12.7,1,2,3,1,0,0,2,0,2.3,2.3,2.0,4.3,28,23,59,0.08,0.16,0.24,0.08,0.24,0.18,0.16,0.34,0.18,0.34,Matches,2020-2021,Portugal,29,7,24.1,2.29,0.55,0.03,0.14,19.5,3,0.08,-1.3,-1.3,230,391,58.8,4242,1210,110,139,79.1,77,127,60.6,36,89,40.4,1.5,0.0,17,23,11,4,44,3.47,20,11,4,5,0,4,0.32,2,1,0,1,0,0,18,10,9,8,1,5,25.0,15,14,13,12,30,17,0,568,17,27,568,26,55.3,21,44.7,292,5,43,11,321,0,19,6,86,0,0,0,64,5,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,5,6,3,35,0,39,37.3,66,0,18,23,3,1.69,13,12,+1,+0.08,+0.17,13.5,10.7,+2.8,+0.22,+0.62
22,Pedro Amaral,pt POR,DF,Rio Ave,22,1997,29,18,1773,19.7,0,1,1,0,0,0,7,0,0.9,0.9,2.2,3.1,40,74,104,0.00,0.05,0.05,0.00,0.05,0.04,0.11,0.16,0.04,0.16,Matches,2020-2021,Portugal,12,3,25.0,0.61,0.15,0.00,0.00,24.8,1,0.07,-0.9,-0.9,931,1231,75.6,16900,5330,428,495,86.5,386,478,80.8,105,205,51.2,1.9,-1.2,20,66,21,10,43,2.19,28,9,4,2,0,4,0.20,3,0,0,0,1,0,29,18,16,11,2,19,50.0,19,23,20,23,52,29,0,1387,35,21,1387,16,64.0,9,36.0,701,5,20,14,816,0,30,3,86,1,0,0,106,21,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,1,18,204,13,2,0,61,57.9,83,13,11,25,4,1.14,13,23,-10,-0.51,-0.16,21.0,23.9,-2.9,-0.15,+0.15
23,André Amaro,co COL,DF,Vitória,17,2002,12,10,870,9.7,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,3,6,0,0.10,0.00,0.10,0.10,0.10,0.04,0.00,0.04,0.04,0.04,Matches,2020-2021,Portugal,5,1,20.0,0.52,0.10,0.20,1.00,9.1,0,0.08,+0.6,+0.6,405,459,88.2,8750,3010,98,109,89.9,235,253,92.9,68,87,78.2,0.0,0.0,1,5,0,0,1,0.10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,15,9,11,4,0,12,70.6,5,9,3,14,29,49,0,564,67,8,564,4,100.0,0,0.0,356,0,4,2,391,0,16,0,1,0,0,0,33,21,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,1,2,0,0,0,73,28.4,84,7,2,15,1,0.92,7,12,-5,-0.52,-0.44,7.4,10.8,-3.3,-0.35,-0.23
24,Anderson,br BRA,FW,Famalicão,22,1997,22,12,1089,12.1,7,0,7,7,0,0,0,0,7.5,7.5,0.2,7.7,8,7,44,0.58,0.00,0.58,0.58,0.58,0.62,0.01,0.64,0.62,0.64,Matches,2020-2021,Portugal,45,13,28.9,3.72,1.07,0.16,0.54,15.9,0,0.17,-0.5,-0.5,57,93,61.3,731,149,21,31,67.7,20,31,64.5,3,7,42.9,0.1,-0.2,4,5,0,0,19,1.57,5,0,4,5,0,1,0.08,0,0,0,0,1,0,3,3,1,1,1,1,20.0,4,9,8,5,8,4,0,219,7,58,219,7,53.8,5,38.5,119,4,33,12,139,0,24,12,4,2,0,0,20,12,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,1,0,0,0,0,50,35.6,79,4,10,15,2,1.05,13,17,-4,-0.33,-0.15,17.5,14.5,+3.0,+0.25,+0.50
25,Anderson,br BRA,"FW,MF",Portimonense,22,1998,29,15,1457,16.2,1,3,4,1,0,0,3,0,1.3,1.3,1.7,3.0,45,58,86,0.06,0.19,0.25,0.06,0.25,0.08,0.11,0.19,0.08,0.19,Matches,2020-2021,Portugal,45,13,28.9,3.72,1.07,0.16,0.54,15.9,0,0.17,-0.5,-0.5,57,93,61.3,731,149,21,31,67.7,20,31,64.5,3,7,42.9,0.1,-0.2,4,5,0,0,19,1.57,5,0,4,5,0,1,0.08,0,0,0,0,1,0,3,3,1,1,1,1,20.0,4,9,8,5,8,4,0,219,7,58,219,7,53.8,5,38.5,119,4,33,12,139,0,24,12,4,2,0,0,20,12,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,1,0,0,0,0,50,35.6,79,4,10,15,2,1.05,13,17,-4,-0.33,-0.15,17.5,14.5,+3.0,+0.25,+0.50
26,Felipe Anderson,br BRA,"MF,FW",Porto,27,1993,5,1,131,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,7,4,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.11,0.04,0.11,Matches,2020-2021,Portugal,1,1,100.0,0.69,0.69,0.00,0.00,28.0,0,0.05,-0.1,-0.1,43,57,75.4,601,194,20,25,80.0,18,22,81.8,1,2,50.0,0.4,-0.1,2,2,0,0,6,4.12,3,0,1,1,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,2,25.0,6,4,4,2,4,3,0,82,2,1,82,1,16.7,5,83.3,48,1,3,0,46,0,2,0,2,0,0,0,7,4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,0,0,0,26,4.3,56,0,4,19,9,1.60,1,1,0,0.00,-1.38,1.3,2.4,-1.1,-0.78,-1.90
27,Léo Andrade,br BRA,DF,Marítimo,22,1998,21,21,1855,20.6,1,1,2,1,0,0,7,0,1.8,1.8,0.9,2.8,6,43,1,0.05,0.05,0.10,0.05,0.10,0.09,0.05,0.13,0.09,0.13,Matches,2020-2021,Portugal,10,3,30.0,0.49,0.15,0.10,0.33,10.9,0,0.18,-0.8,-0.8,776,981,79.1,16736,5664,192,227,84.6,476,545,87.3,105,190,55.3,0.1,+0.1,3,36,1,0,14,0.68,9,0,0,0,3,1,0.05,0,0,0,1,0,0,24,10,17,6,1,13,44.8,16,31,13,43,67,91,0,1210,151,14,1210,4,100.0,0,0.0,622,0,6,0,744,0,22,0,2,0,0,0,63,67,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,16,3,0,0,0,88,60.6,88,20,0,,4,1.33,15,21,-6,-0.29,+0.75,21.2,25.6,-4.4,-0.21,+0.57
