Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Joost van Aken,nl NED,DF,Sheffield Weds,24,1994,1,1,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,18,25,72.0,384,144,3,3,100.0,14,16,87.5,1,6,16.7,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,3,0,0,3,100.0,0,2,1,0,3,9,0,39,7,0,39,1,100.0,0,0.0,14,0,0,1,18,0,2,0,0,0,0,0,3,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,60,1.4,60,0,0,,1,0.00,1,3,-2,-3.00,-3.00,0.8,1.6,-0.8,-1.15,-1.00
12,George Alexander,eng ENG,FW,Millwall,17,2000,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,2,2,100.0,15,5,1,1,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,0,0,5,0,,0,,3,0,0,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,24,0.6,,0,1,23,1,0.00,0,0,0,0.00,+0.35,0.1,0.2,-0.1,-0.32,-0.30
13,Ezgjan Alioski,mk MKD,"MF,DF",Leeds United,26,1992,44,44,3659,40.7,7,6,13,7,0,0,9,0,6.2,6.2,6.2,12.4,68,140,391,0.17,0.15,0.32,0.17,0.32,0.15,0.15,0.30,0.15,0.30,Matches,2018-2019,England2,74,23,31.1,1.82,0.57,0.09,0.30,19.0,0,0.08,+0.8,+0.8,1361,1978,68.8,21647,7423,773,893,86.6,438,620,70.6,114,304,37.5,6.1,-0.2,81,74,56,23,155,3.81,105,31,1,7,2,12,0.30,6,3,0,2,1,0,98,55,44,42,12,32,41.6,45,58,57,25,123,52,1,2438,43,116,2438,9,31.0,20,69.0,1090,14,81,45,1502,0,62,31,260,1,0,0,178,76,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,2,14,229,44,27,0,83,88.4,83,36,0,,0,1.86,63,42,+21,+0.52,+0.14,65.8,33.5,+32.3,+0.80,-0.43
14,Joe Allen,wls WAL,MF,Stoke City,28,1990,46,46,4131,45.9,6,4,10,6,0,0,9,0,6.0,6.0,5.7,11.7,72,247,162,0.13,0.09,0.22,0.13,0.22,0.13,0.12,0.26,0.13,0.26,Matches,2018-2019,England2,43,12,27.9,0.94,0.26,0.14,0.50,16.9,3,0.14,0.0,0.0,1780,2206,80.7,28910,7447,935,1057,88.5,680,793,85.8,124,232,53.4,6.5,-1.7,56,141,48,5,119,2.59,92,19,1,3,0,9,0.20,6,2,1,0,0,0,125,79,56,61,8,38,46.3,44,53,46,65,190,64,0,2702,80,91,2702,25,43.1,33,56.9,1391,11,71,68,1676,0,59,1,108,0,1,0,296,59,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,6,11,5,50,8,2,90,99.8,90,45,0,,0,1.20,44,52,-8,-0.17,-10.17,52.9,54.1,-1.2,-0.03,+0.41
15,Ben Alnwick,eng ENG,GK,Bolton,31,1987,27,27,2430,27.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,England2,1,0,0.0,0.04,0.00,0.00,,9.1,0,0.06,-0.1,-0.1,453,943,48.0,22828,21213,16,16,100.0,67,69,97.1,370,850,43.5,0.2,-0.1,2,70,0,0,8,0.30,2,6,0,0,0,1,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,1,0,0,16,3,1008,734,1,1008,0,,0,,439,0,0,0,293,0,1,0,0,0,1,0,25,12,100.0,43,1.59,111,67,63.1,4,7,16,4,14.8,2,1,0,33.3,3,35.2,0.30,-7.8,-0.29,63,82.7,52.9,95.3,67.0,444,27,6.1,21,0.78,12.5,403,0,1,0,0,0,0,90,60.0,90,27,0,,6,0.70,17,43,-26,-0.96,+0.31,20.8,36.8,-16.0,-0.59,+0.28
16,Sone Aluko,ng NGA,"MF,FW",Reading,29,1989,19,13,996,11.1,1,1,2,1,0,0,0,0,0.9,0.9,1.2,2.0,38,54,44,0.09,0.09,0.18,0.09,0.18,0.08,0.10,0.18,0.08,0.18,Matches,2018-2019,England2,15,2,13.3,1.36,0.18,0.07,0.50,23.5,0,0.06,+0.1,+0.1,393,490,80.2,7314,1692,173,189,91.5,159,195,81.5,52,84,61.9,1.3,-0.2,12,40,11,3,32,2.89,18,3,4,4,2,1,0.09,1,0,0,0,0,0,19,14,3,12,4,4,21.1,15,10,10,6,25,9,0,602,6,10,602,25,80.6,6,19.4,419,5,27,23,447,0,10,2,33,0,0,0,63,3,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1,12,2,14,0,0,52,24.1,70,2,6,15,8,0.74,9,17,-8,-0.72,-0.47,11.3,18.3,-7.0,-0.63,+0.12
17,Sammy Ameobi,eng ENG,"FW,MF",Bolton,26,1992,30,26,2333,25.9,4,4,8,4,0,0,2,1,3.4,3.4,4.3,7.7,65,91,142,0.15,0.15,0.31,0.15,0.31,0.13,0.17,0.30,0.13,0.30,Matches,2018-2019,England2,58,16,27.6,2.24,0.62,0.07,0.25,24.2,3,0.06,+0.6,+0.6,641,914,70.1,9590,2958,379,456,83.1,178,248,71.8,54,119,45.4,3.8,-0.3,23,54,28,10,75,2.89,59,1,5,6,0,7,0.27,5,0,0,2,0,0,45,29,21,13,11,16,41.0,23,30,29,19,64,30,0,1339,29,52,1339,63,55.3,51,44.7,826,9,97,80,892,1,34,7,83,0,0,0,183,57,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,3,7,13,3,4,2,78,57.6,85,18,4,34,1,0.67,20,49,-29,-1.12,-0.07,22.5,41.3,-18.8,-0.72,-0.04
18,Ben Amos,eng ENG,GK,Millwall,28,1990,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,133,274,48.5,6648,6178,4,4,100.0,15,16,93.8,113,251,45.0,0.0,0.0,1,17,0,0,2,0.17,1,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,296,241,0,296,0,,0,,97,0,0,0,43,0,0,0,0,0,0,0,6,1,50.0,23,1.92,45,21,53.3,3,2,7,1,8.3,2,2,1,50.0,3,18.2,0.33,-3.8,-0.32,22,81.2,52.4,93.1,62.6,159,9,5.7,7,0.58,12.8,149,0,1,0,0,0,0,90,26.1,90,12,0,,20,0.92,17,23,-6,-0.50,-0.21,16.9,18.0,-1.2,-0.10,-0.10
19,Karim Ansarifard,ir IRN,"FW,MF",Nott'ham Forest,28,1990,12,3,293,3.3,2,1,3,2,0,0,3,0,2.7,2.7,0.0,2.7,8,4,21,0.61,0.31,0.92,0.61,0.92,0.83,0.01,0.84,0.83,0.84,Matches,2018-2019,England2,10,6,60.0,3.07,1.84,0.20,0.33,13.2,0,0.27,-0.7,-0.7,52,83,62.7,757,192,30,43,69.8,14,24,58.3,5,9,55.6,0.2,+1.0,1,2,3,1,6,1.84,3,0,0,2,0,1,0.31,0,0,0,0,1,0,2,2,1,1,0,0,0.0,2,3,3,0,2,1,0,122,0,16,122,6,60.0,4,40.0,68,5,10,5,91,0,9,2,4,1,0,0,9,6,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,24,7.1,65,0,9,11,8,1.92,6,4,+2,+0.61,+0.50,6.6,4.1,+2.5,+0.77,+0.98
20,Arvin Appiah,eng ENG,FW,Nott'ham Forest,17,2001,6,2,171,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,1,7,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,2018-2019,England2,3,0,0.0,1.58,0.00,0.00,,18.0,0,0.07,-0.2,-0.2,27,36,75.0,328,71,15,18,83.3,8,9,88.9,1,4,25.0,0.5,0.0,0,0,1,1,4,2.11,3,0,0,1,0,0,0.00,0,0,0,0,0,0,2,2,2,0,0,1,33.3,2,4,4,1,3,0,0,68,2,2,68,2,40.0,3,60.0,47,0,5,1,49,0,0,0,4,0,0,0,9,1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,29,4.1,68,0,4,9,6,1.00,1,6,-5,-2.63,-2.90,1.9,3.3,-1.4,-0.72,-0.61
21,Jordan Archer,sct SCO,GK,Millwall,25,1993,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,England2,0,0,,0.00,0.00,,,,0,,0.0,0.0,308,629,49.0,13813,12482,16,17,94.1,87,89,97.8,205,520,39.4,0.1,0.0,1,46,0,0,3,0.12,1,2,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,8,1,669,522,0,669,0,,0,,274,0,1,0,151,0,1,0,0,0,0,0,20,7,77.8,32,1.33,77,47,59.7,5,8,11,6,25.0,1,0,0,0.0,5,25.3,0.32,-4.7,-0.20,60,73.2,48.9,91.4,63.7,367,24,6.5,19,0.79,13.2,290,0,0,0,0,0,0,90,52.2,90,24,0,,11,0.96,22,32,-10,-0.42,-0.14,27.9,26.6,+1.3,+0.06,+0.17
22,Adam Armstrong,eng ENG,"FW,MF",Blackburn,21,1997,44,31,2853,31.7,5,3,8,5,0,0,1,0,5.9,5.9,4.4,10.3,100,80,266,0.16,0.09,0.25,0.16,0.25,0.19,0.14,0.32,0.19,0.32,Matches,2018-2019,England2,75,31,41.3,2.37,0.98,0.07,0.16,18.2,2,0.08,-0.9,-0.9,557,824,67.6,8757,2240,293,359,81.6,205,303,67.7,38,105,36.2,4.1,-1.4,36,34,46,12,86,2.71,60,0,12,3,0,11,0.35,7,0,1,2,1,0,23,12,11,5,7,3,13.6,19,19,18,12,35,23,0,1184,14,121,1184,38,44.7,47,55.3,760,38,92,46,874,0,26,17,98,1,0,0,118,17,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,5,5,12,3,1,0,65,68.9,83,18,13,22,0,1.27,43,49,-6,-0.19,-0.26,42.5,47.9,-5.4,-0.17,-0.32
23,Joel Asoro,se SWE,"FW,MF",Swansea City,19,1999,14,4,465,5.2,0,1,1,0,0,0,0,0,1.5,1.5,0.2,1.7,16,10,40,0.00,0.19,0.19,0.00,0.19,0.29,0.04,0.33,0.29,0.33,Matches,2018-2019,England2,7,3,42.9,1.35,0.58,0.00,0.00,14.8,0,0.22,-1.5,-1.5,72,106,67.9,975,255,43,55,78.2,22,31,71.0,2,5,40.0,0.3,+0.8,4,6,2,1,12,2.32,7,0,2,2,0,2,0.39,1,0,0,0,1,0,8,4,4,3,1,0,0.0,3,2,1,3,11,2,0,168,3,13,168,9,34.6,17,65.4,122,7,15,16,125,0,7,0,9,1,0,0,21,6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,0,0,0,33,11.2,62,0,10,22,13,1.21,4,5,-1,-0.19,-0.29,6.1,7.0,-0.9,-0.17,-0.59
24,Britt Assombalonga,cd COD,FW,Middlesbrough,25,1992,42,28,2682,29.8,14,0,14,12,2,2,2,0,15.4,13.8,2.4,16.2,44,26,218,0.47,0.00,0.47,0.40,0.40,0.52,0.08,0.60,0.46,0.54,Matches,2018-2019,England2,83,25,30.1,2.79,0.84,0.14,0.48,15.6,2,0.17,-1.4,-1.8,318,427,74.5,3921,609,223,274,81.4,67,87,77.0,7,12,58.3,2.0,-2.4,25,17,13,0,68,2.28,40,0,7,11,1,4,0.13,2,0,0,1,1,0,14,9,1,8,5,2,11.1,16,7,4,1,15,31,1,790,39,127,788,21,42.9,28,57.1,575,26,105,74,626,0,62,42,4,1,0,0,82,43,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,3,0,0,0,0,64,64.8,83,13,14,25,4,1.55,32,24,+8,+0.27,+0.27,43.5,36.5,+7.0,+0.24,+0.28
25,Daniel Ayala,es ESP,DF,Middlesbrough,27,1990,33,32,2717,30.2,1,0,1,1,0,0,11,2,3.4,3.4,0.5,3.9,15,67,11,0.03,0.00,0.03,0.03,0.03,0.11,0.02,0.13,0.11,0.13,Matches,2018-2019,England2,36,6,16.7,1.19,0.20,0.03,0.17,10.6,0,0.10,-2.4,-2.4,663,1008,65.8,13196,5677,231,292,79.1,327,440,74.3,96,243,39.5,0.9,-0.5,6,49,3,1,19,0.63,12,1,0,1,0,2,0.07,1,0,0,0,1,0,51,35,31,18,2,21,72.4,8,44,20,45,96,182,2,1411,159,62,1411,2,33.3,4,66.7,537,0,21,2,569,1,52,1,4,1,1,0,164,126,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,5,11,0,0,0,82,65.6,85,26,1,0,4,1.42,30,27,+3,+0.10,-0.22,38.1,33.5,+4.6,+0.15,+0.05
26,Luke Ayling,eng ENG,DF,Leeds United,26,1991,38,38,3238,36.0,2,6,8,2,0,0,5,1,3.3,3.3,6.0,9.3,107,238,175,0.06,0.17,0.22,0.06,0.22,0.09,0.17,0.26,0.09,0.26,Matches,2018-2019,England2,42,5,11.9,1.17,0.14,0.05,0.40,14.8,0,0.08,-1.3,-1.3,2035,2581,78.8,34213,14195,1029,1153,89.2,778,944,82.4,193,357,54.1,4.8,0.0,47,142,48,14,115,3.20,88,8,3,4,2,10,0.28,9,0,0,0,0,1,79,53,45,30,4,36,61.0,23,33,22,44,123,66,1,2998,106,93,2998,24,57.1,18,42.9,1425,8,61,26,1848,1,26,2,93,0,2,0,235,94,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,6,20,339,0,0,0,85,78.2,85,29,0,,0,1.70,58,41,+17,+0.47,-0.13,58.2,32.0,+26.2,+0.73,-0.53
