Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Edson Álvarez,mx MEX,MF,Ajax,23,1997,31,28,2331,25.9,5,1,6,5,0,0,5,0,4.6,4.6,0.4,5.0,20,152,32,0.19,0.04,0.23,0.19,0.23,0.18,0.02,0.19,0.18,0.19,Matches,2021-2022,Netherlands,42,13,31.0,1.62,0.50,0.12,0.38,16.6,0,0.11,+0.4,+0.4,1533,1782,86.0,25731,6988,704,773,91.1,683,767,89.0,105,146,71.9,1.4,+0.6,9,124,12,0,39,1.51,32,0,0,1,0,4,0.15,2,0,0,2,0,0,63,40,27,31,5,34,58.6,24,38,23,43,106,53,2,2118,85,43,2118,22,71.0,9,29.0,1112,0,26,22,1345,0,28,2,3,0,0,0,209,102,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,14,3,0,0,0,75,76.2,82,18,3,13,0,2.39,71,15,+56,+2.16,-0.68,66.0,20.8,+45.2,+1.74,-0.77
12,Mohamed Amissi,bi BDI,"FW,MF",Heracles Almelo,20,2000,8,1,129,1.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,2,12,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15,Matches,2021-2022,Netherlands,4,1,25.0,2.79,0.70,0.00,0.00,17.1,0,0.05,-0.2,-0.2,27,36,75.0,417,54,17,17,100.0,6,9,66.7,2,3,66.7,0.0,0.0,0,1,0,0,4,2.81,3,0,0,1,0,0,0.00,0,0,0,0,0,0,4,3,0,3,1,0,0.0,1,1,1,0,4,0,0,59,0,7,59,3,75.0,1,25.0,36,1,5,0,41,0,1,0,2,0,0,0,9,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,16,4.2,45,0,7,12,7,0.88,2,3,-1,-0.70,-0.24,1.3,2.1,-0.8,-0.54,-0.34
13,Djavan Anderson,nl NED,"DF,MF",Zwolle,26,1995,14,12,1028,11.4,0,2,2,0,0,0,0,0,1.2,1.2,0.7,1.8,28,22,60,0.00,0.18,0.18,0.00,0.18,0.10,0.06,0.16,0.10,0.16,Matches,2021-2022,Netherlands,15,3,20.0,1.31,0.26,0.00,0.00,22.6,0,0.08,-1.2,-1.2,258,379,68.1,3941,1152,136,169,80.5,92,132,69.7,17,41,41.5,1.1,+1.3,9,14,7,2,15,1.31,15,0,0,0,0,2,0.18,2,0,0,0,0,0,12,5,6,3,3,4,36.4,7,9,5,11,23,19,0,529,27,17,529,16,59.3,11,40.7,289,3,40,8,299,0,9,0,29,0,0,0,62,9,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,1,31,0,0,0,73,33.6,79,6,2,40,0,1.07,9,16,-7,-0.61,+0.23,14.6,17.8,-3.2,-0.28,+0.05
14,Martin Angha,ch SUI,DF,Fortuna Sittard,27,1994,31,30,2594,28.8,0,0,0,0,0,0,6,0,0.8,0.8,0.1,0.8,11,56,3,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches,2021-2022,Netherlands,8,1,12.5,0.28,0.03,0.00,0.00,15.2,0,0.10,-0.8,-0.8,973,1264,77.0,20218,7109,302,356,84.8,522,596,87.6,139,271,51.3,0.3,-0.1,1,40,4,0,11,0.38,7,0,0,2,0,2,0.07,2,0,0,0,0,0,48,32,36,10,2,22,56.4,17,45,11,47,95,121,0,1587,240,14,1587,4,66.7,2,33.3,810,0,14,5,887,0,32,2,8,0,0,0,160,87,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,11,2,0,0,0,84,84.8,86,25,1,21,0,1.03,33,51,-18,-0.62,+1.89,31.3,54.7,-23.3,-0.81,+0.90
15,Vurnon Anita,cw CUW,MF,RKC Waalwijk,32,1989,32,32,2730,30.3,1,1,2,1,0,0,3,0,1.1,1.1,1.1,2.2,11,132,27,0.03,0.03,0.07,0.03,0.07,0.04,0.03,0.07,0.04,0.07,Matches,2021-2022,Netherlands,9,1,11.1,0.30,0.03,0.11,1.00,17.2,0,0.12,-0.1,-0.1,903,1143,79.0,15568,5911,404,474,85.2,393,453,86.8,76,150,50.7,1.5,-0.1,13,126,8,1,37,1.22,34,0,0,0,2,2,0.07,2,0,0,0,0,0,39,22,18,20,1,14,31.1,31,28,21,41,80,28,0,1383,50,12,1383,18,60.0,12,40.0,733,0,35,21,836,0,23,0,5,0,0,0,219,10,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,5,6,0,0,0,85,89.2,85,20,0,,0,1.09,35,47,-12,-0.40,-0.67,33.4,59.2,-25.8,-0.85,-0.33
16,Antony,br BRA,FW,Ajax,21,2000,23,21,1724,19.2,8,4,12,8,0,0,5,1,7.1,7.1,4.5,11.6,82,137,327,0.42,0.21,0.63,0.42,0.63,0.37,0.24,0.60,0.37,0.60,Matches,2021-2022,Netherlands,79,26,32.9,4.12,1.36,0.10,0.31,19.1,0,0.09,+0.9,+0.9,898,1156,77.7,13455,4074,494,569,86.8,300,377,79.6,61,112,54.5,6.5,-0.5,37,45,84,20,107,5.59,89,2,6,4,0,8,0.42,7,0,0,0,1,0,22,11,3,11,8,11,32.4,23,17,16,12,34,4,0,1407,7,109,1407,42,56.0,33,44.0,975,41,47,23,1120,1,20,6,101,1,0,0,101,18,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,5,5,31,8,0,0,75,56.3,79,7,2,30,1,2.35,52,13,+39,+2.04,-0.66,51.5,15.4,+36.0,+1.88,-0.10
17,Samuel Armenteros,se SWE,FW,Heracles Almelo,31,1990,9,0,211,2.3,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,1,4,6,0.43,0.00,0.43,0.43,0.43,0.26,0.13,0.39,0.26,0.39,Matches,2021-2022,Netherlands,4,1,25.0,1.71,0.43,0.25,1.00,20.1,0,0.15,+0.4,+0.4,25,45,55.6,368,115,17,24,70.8,5,11,45.5,2,5,40.0,0.0,-0.3,2,4,1,0,4,1.70,3,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,1,0,1,50.0,1,0,0,2,3,1,0,77,1,7,77,3,42.9,4,57.1,51,0,14,4,64,0,5,3,2,0,0,0,6,9,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,23,6.9,,0,9,23,1,0.89,2,4,-2,-0.85,-0.41,2.6,4.3,-1.8,-0.74,-0.58
18,Adil Auassar,nl NED,"DF,MF",Sparta R'dam,34,1986,32,31,2475,27.5,3,1,4,3,0,0,7,0,1.3,1.3,1.2,2.5,8,74,12,0.11,0.04,0.15,0.11,0.15,0.05,0.04,0.09,0.05,0.09,Matches,2021-2022,Netherlands,15,3,20.0,0.55,0.11,0.20,1.00,18.3,1,0.09,+1.7,+1.7,720,1062,67.8,14603,5809,233,297,78.5,365,460,79.3,107,237,45.1,1.2,-0.2,10,64,9,1,23,0.84,15,2,1,1,3,2,0.07,1,0,0,0,0,1,45,26,25,19,1,18,41.9,25,32,12,47,92,113,0,1404,169,31,1404,10,58.8,7,41.2,663,1,27,17,718,0,27,2,7,0,1,0,143,69,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,6,7,0,0,0,77,80.9,80,18,1,10,0,1.06,26,37,-11,-0.40,+0.68,27.1,37.6,-10.6,-0.38,+0.52
19,Sebbe Augustijns,be BEL,MF,RKC Waalwijk,21,1999,4,1,145,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,7,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Matches,2021-2022,Netherlands,1,0,0.0,0.62,0.00,0.00,,12.8,0,0.03,0.0,0.0,34,51,66.7,486,90,19,28,67.9,10,15,66.7,3,6,50.0,0.0,0.0,0,3,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0.0,2,4,3,2,3,3,0,72,5,3,72,0,0.0,3,100.0,28,0,3,3,31,0,3,0,1,0,0,0,11,2,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,36,4.7,90,1,3,18,14,1.75,0,6,-6,-3.72,-3.57,1.2,4.7,-3.5,-2.19,-1.44
20,Fredrik Aursnes,no NOR,MF,Feyenoord,25,1995,33,27,2488,27.6,1,4,5,1,0,0,6,0,1.7,1.7,3.1,4.8,47,233,38,0.04,0.14,0.18,0.04,0.18,0.06,0.11,0.17,0.06,0.17,Matches,2021-2022,Netherlands,22,5,22.7,0.80,0.18,0.05,0.20,23.6,0,0.08,-0.7,-0.7,1714,2087,82.1,28914,9670,777,872,89.1,706,811,87.1,155,260,59.6,3.6,+0.9,37,212,36,3,87,3.14,76,6,0,0,3,9,0.33,7,1,0,0,0,1,56,34,17,33,6,28,53.8,24,39,26,35,91,43,0,2387,94,28,2387,34,75.6,11,24.4,1408,6,42,15,1576,0,16,1,54,0,0,0,263,45,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,3,7,19,11,8,0,75,81.3,87,24,6,24,0,2.15,66,26,+40,+1.45,+1.13,60.6,26.7,+33.9,+1.23,+0.56
21,Aventis Aventisian,gr GRE,DF,Go Ahead Eag,18,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Netherlands,0,0,,0.00,0.00,,,,0,,0.0,0.0,3,3,100.0,55,9,2,2,100.0,0,0,,1,1,100.0,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,,0,1,1,1,2,1,0,7,0,0,7,0,,0,,2,0,0,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,3,0.1,,0,1,3,11,0.00,0,0,0,0.00,+0.41,0.0,0.0,0.0,+1.48,+2.15
22,Ayman Azhil,ma MAR,MF,RKC Waalwijk,20,2001,28,20,1678,18.6,0,0,0,0,0,0,1,0,0.6,0.6,1.2,1.9,17,73,19,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches,2021-2022,Netherlands,10,2,20.0,0.54,0.11,0.00,0.00,15.7,0,0.06,-0.6,-0.6,467,622,75.1,7591,2350,239,288,83.0,184,236,78.0,34,59,57.6,0.9,-1.2,14,48,8,0,29,1.56,29,0,0,0,0,2,0.11,2,0,0,0,0,0,34,21,12,20,2,16,30.2,37,27,22,18,52,22,1,821,29,13,821,8,38.1,13,61.9,379,1,35,12,455,0,22,2,5,0,0,0,115,15,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,3,5,1,1,0,60,54.8,77,5,8,18,4,1.18,18,34,-16,-0.86,-1.18,20.3,34.8,-14.5,-0.78,+0.08
23,Ismail Azzaoui,be BEL,"FW,MF",Heracles Almelo,23,1998,12,3,436,4.8,3,1,4,3,0,0,0,0,0.5,0.5,0.9,1.4,13,18,34,0.62,0.21,0.83,0.62,0.83,0.10,0.18,0.28,0.10,0.28,Matches,2021-2022,Netherlands,7,4,57.1,1.44,0.83,0.43,0.75,17.3,0,0.07,+2.5,+2.5,119,177,67.2,1703,368,67,88,76.1,36,51,70.6,7,9,77.8,0.6,+0.1,7,7,8,2,15,3.10,10,0,2,1,1,1,0.21,1,0,0,0,0,0,12,8,6,5,1,9,60.0,6,11,10,2,14,2,0,248,5,23,248,13,50.0,13,50.0,143,6,14,18,168,0,4,2,5,0,0,0,30,3,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,5,0,0,0,36,14.2,64,0,9,27,0,1.17,9,5,+4,+0.83,+1.51,4.8,8.2,-3.3,-0.69,-0.56
24,Aliou Badara Baldé,sn SEN,FW,Feyenoord,18,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,Matches,2021-2022,Netherlands,1,0,0.0,9.00,0.00,0.00,,26.4,0,0.03,0.0,0.0,2,2,100.0,31,0,1,1,100.0,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,0,0,5,1,100.0,0,0.0,5,0,1,0,5,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10,0.3,,0,1,10,0,0.00,0,0,0,0.00,-1.24,0.1,0.2,0.0,-0.21,-1.33
25,Nikolai Baden Frederiksen,dk DEN,FW,Vitesse,21,2000,24,17,1304,14.5,7,1,8,7,0,0,2,0,4.2,4.2,1.8,6.0,10,18,59,0.48,0.07,0.55,0.48,0.55,0.29,0.12,0.41,0.29,0.41,Matches,2021-2022,Netherlands,46,21,45.7,3.17,1.45,0.15,0.33,21.4,8,0.09,+2.8,+2.8,117,190,61.6,1790,442,50,74,67.6,49,70,70.0,6,14,42.9,1.3,-0.8,11,9,8,0,29,2.00,16,0,4,5,0,2,0.14,1,0,1,0,0,0,10,6,3,6,1,4,30.8,9,15,14,2,12,2,0,342,4,47,342,8,61.5,5,38.5,170,6,44,11,217,0,19,5,9,0,0,0,35,14,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,1,1,0,1,0,54,42.6,64,2,7,31,4,1.30,16,21,-5,-0.35,-0.14,18.6,19.2,-0.6,-0.04,-0.09
26,Samy Baghdadi,fr FRA,"FW,MF",Fortuna Sittard,24,1997,10,4,436,4.8,1,0,1,1,0,0,2,0,1.1,1.1,0.3,1.4,14,8,24,0.21,0.00,0.21,0.21,0.21,0.24,0.06,0.30,0.24,0.30,Matches,2021-2022,Netherlands,9,4,44.4,1.86,0.83,0.11,0.25,12.7,0,0.13,-0.1,-0.1,74,121,61.2,1230,296,36,45,80.0,30,44,68.2,6,16,37.5,0.6,-0.3,3,3,2,0,8,1.65,5,1,1,0,0,2,0.41,1,0,1,0,0,0,14,5,3,9,2,9,60.0,6,11,10,4,18,6,0,201,5,27,201,6,35.3,11,64.7,107,5,15,5,115,0,9,2,11,0,0,0,28,7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1,0,0,44,14.2,63,0,6,31,17,1.10,6,11,-5,-1.03,-0.14,5.1,10.0,-4.8,-1.00,-0.06
