Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
324,Fabrice Olinga,cm CMR,"FW,MF",Excel Mouscron,22,1996,20,15,1225,13.6,0,2,2,0,0,0,4,0,0.00,0.15,0.15,0.00,0.15,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,45.4,73,6,5,26,5,0.85,7,14,-7,-0.51,-0.76
325,Aboud Omar,ke KEN,"DF,MF",Cercle Brugge,25,1992,8,8,706,7.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,26.1,88,6,0,,3,1.25,11,15,-4,-0.51,+1.02
326,Johanna Omolo,ke KEN,"MF,DF",Cercle Brugge,29,1989,18,13,1110,12.3,2,0,2,2,0,0,7,2,0.16,0.00,0.16,0.16,0.16,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,41.1,78,5,5,20,3,0.89,14,20,-6,-0.49,+1.32
327,Fabrice Ondoa,cm CMR,GK,Oostende,22,1995,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,28,1.65,,,,5,4,8,2,11.8,3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,56.7,90,17,0,,12,1.12,16,28,-12,-0.71,+0.37
328,Daniel Opare,gh GHA,"DF,MF",Antwerp,27,1990,23,22,1752,19.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,48.7,79,15,1,6,13,1.35,17,21,-4,-0.21,-0.45
329,Loïs Openda,be BEL,FW,Club Brugge,18,2000,20,3,510,5.7,4,0,4,4,0,0,1,0,0.71,0.00,0.71,0.71,0.71,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,14.2,76,0,17,17,13,1.75,11,7,+4,+0.71,-0.34
330,Victor Osimhen,ng NGA,FW,Charleroi,19,1998,25,22,2028,22.5,12,3,15,11,1,1,1,0,0.53,0.13,0.67,0.49,0.62,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,75.1,89,18,3,20,0,1.56,31,31,0,0.00,-1.74
331,Idir Ouali,fr FRA,MF,Kortrijk,30,1988,20,14,1269,14.1,3,1,4,3,0,0,1,0,0.21,0.07,0.28,0.21,0.28,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,47.0,78,5,6,31,7,1.15,21,20,+1,+0.07,-0.87
332,Obbi Oulare,be BEL,FW,Standard Liège,22,1996,6,4,368,4.1,1,0,1,1,0,0,3,0,0.24,0.00,0.24,0.24,0.24,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,10.2,90,3,2,4,0,1.33,5,4,+1,+0.24,-0.15
333,Killian Overmeire,be BEL,MF,Lokeren,32,1985,27,27,2417,26.9,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,89.5,90,26,0,,0,0.67,26,49,-23,-0.86,-0.22
334,William Owusu,gh GHA,"MF,FW",Antwerp,28,1989,33,19,1784,19.8,7,2,9,6,1,1,4,0,0.35,0.10,0.45,0.30,0.40,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,49.6,85,13,14,13,4,1.61,26,26,0,0.00,-0.05
335,Joseph Paintsil,gh GHA,MF,Genk,20,1998,25,10,1063,11.8,3,1,4,3,0,0,2,0,0.25,0.08,0.34,0.25,0.34,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,29.5,75,3,15,21,7,2.12,27,15,+12,+1.02,-0.08
336,Lloyd Palun,ga GAB,"DF,MF",Cercle Brugge,29,1988,22,21,1844,20.5,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,68.3,88,17,1,5,1,0.77,21,44,-23,-1.12,+0.45
337,Luis Pedro Cavanda,be BEL,DF,Standard Liège,27,1991,20,17,1655,18.4,1,2,3,1,0,0,6,0,0.05,0.11,0.16,0.05,0.16,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,46.0,90,17,3,41,10,1.45,23,25,-2,-0.11,-0.90
338,Stef Peeters,be BEL,MF,Zulte Waregem,26,1992,8,8,720,8.0,1,1,2,1,0,0,0,0,0.12,0.12,0.25,0.12,0.25,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,26.7,90,8,0,,0,1.25,13,12,+1,+0.12,+0.67
339,Nicolas Penneteau,fr FRA,GK,Charleroi,37,1981,24,24,2160,24.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,32,1.33,,,,10,6,8,4,16.7,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,90,80.0,90,24,0,,0,1.50,34,32,+2,+0.08,-1.75
340,Jérémy Perbet,fr FRA,FW,Charleroi,33,1984,26,8,917,10.2,5,1,6,4,1,1,1,1,0.49,0.10,0.59,0.39,0.49,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,34.0,79,1,18,16,2,1.27,15,15,0,0.00,-0.66
341,Luan Peres Petroni,br BRA,DF,Club Brugge,24,1994,4,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.4,,0,4,3,6,2.50,0,1,-1,-5.63,-6.65
342,Frantzdy Pierrot,ht HAI,FW,Excel Mouscron,21,1997,25,18,1598,17.8,6,2,8,6,0,0,5,0,0.34,0.11,0.45,0.34,0.45,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,59.2,86,14,7,7,0,1.24,14,21,-7,-0.39,-0.72
343,Jakub Piotrowski,pl POL,MF,Genk,20,1997,5,2,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3.6,53,0,3,8,7,1.80,2,1,+1,+0.69,-0.40
344,Ihor Plastun,ua UKR,DF,Gent,27,1990,19,17,1622,18.0,0,1,1,0,0,0,0,1,0.00,0.06,0.06,0.00,0.06,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,45.1,90,16,2,46,11,1.84,34,31,+3,+0.17,+0.17
345,Ewoud Pletinckx,be BEL,DF,Zulte Waregem,17,2000,9,9,802,8.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,29.7,89,8,0,,6,1.44,15,14,+1,+0.11,+0.68
346,Sébastien Pocognoli,be BEL,DF,Standard Liège,30,1987,8,6,494,5.5,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,13.7,78,5,2,13,8,1.50,5,3,+2,+0.36,-0.01
347,David Pollet,be BEL,FW,Eupen,29,1988,19,10,856,9.5,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,31.7,66,2,9,22,4,1.05,8,23,-15,-1.58,-0.89
348,Benoît Poulain,fr FRA,DF,Club Brugge,31,1987,24,23,2052,22.8,1,0,1,1,0,0,7,1,0.04,0.00,0.04,0.04,0.04,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,57.0,89,21,1,7,10,2.25,55,19,+36,+1.58,+1.35
349,Morteza Pouraliganji,ir IRN,DF,Eupen,26,1992,6,6,527,5.9,2,0,2,2,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,19.5,88,5,0,,1,1.17,5,7,-2,-0.34,+0.78
350,Alejandro Pozuelo,es ESP,MF,Genk,26,1991,28,27,2373,26.4,5,8,13,5,0,1,7,0,0.19,0.30,0.49,0.19,0.49,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,65.9,86,15,1,45,0,2.21,56,24,+32,+1.21,+0.41
351,Nicolas Rajsel,si SVN,"MF,FW",Oostende,25,1993,2,2,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,3.9,52,0,0,,2,3.00,2,1,+1,+0.87,+1.80
352,Zotsara Randriambololona,mg MAD,MF,Antwerp,24,1994,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.1,,0,1,2,4,1.00,0,0,0,0.00,-0.03
353,Florian Raspentino,fr FRA,"FW,MF",Eupen,29,1989,4,0,77,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,2.9,,0,4,18,1,0.00,3,4,-1,-1.17,-0.21
354,Joher Rassoul,sn SEN,"MF,DF",Lokeren,22,1995,12,7,555,6.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,20.6,77,4,5,3,0,1.00,4,7,-3,-0.49,+0.44
355,Lior Refaelov,il ISR,MF,Antwerp,32,1986,34,30,2541,28.2,10,3,13,7,3,4,5,0,0.35,0.11,0.46,0.25,0.35,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,70.6,82,10,4,21,0,1.44,41,36,+5,+0.18,+0.52
356,Kaveh Rezaei,ir IRN,FW,Charleroi,26,1992,4,3,286,3.2,3,0,3,3,0,0,0,0,0.94,0.00,0.94,0.94,0.94,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,10.6,85,1,1,32,0,0.75,6,4,+2,+0.63,+0.22
357,Kaveh Rezaei,ir IRN,FW,Club Brugge,26,1992,11,4,412,4.6,1,1,2,0,1,1,0,0,0.22,0.22,0.44,0.00,0.22,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,10.6,85,1,1,32,0,0.75,6,4,+2,+0.63,+0.22
358,Jakub Řezníček,cz CZE,FW,Lokeren,30,1988,4,1,135,1.5,1,0,1,1,0,0,0,0,0.67,0.00,0.67,0.67,0.67,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,5.0,93,1,3,14,3,0.00,1,4,-3,-2.00,-1.23
359,Rémy Riou,fr FRA,GK,Charleroi,30,1987,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,7,2.33,,,,1,0,2,0,0.0,2,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,10.0,90,3,0,,16,1.00,4,7,-3,-1.00,-1.59
360,Mats Rits,be BEL,MF,Club Brugge,25,1993,39,35,3031,33.7,3,2,5,3,0,0,4,0,0.09,0.06,0.15,0.09,0.15,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,84.2,84,26,4,19,1,2.00,71,34,+37,+1.10,+0.62
361,Ivo Rodrigues,pt POR,"MF,FW",Antwerp,23,1995,27,16,1429,15.9,2,4,6,2,0,0,8,0,0.13,0.25,0.38,0.13,0.38,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,39.7,80,3,11,14,9,1.44,26,21,+5,+0.31,+0.48
362,Davy Roef,be BEL,GK,Waasland-Bev,24,1994,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,39,1.44,,,,5,12,10,4,14.8,5,3,1,37.5,,,,,,,,,,,,,,,,,,,,,,,,,90,90.0,90,27,0,,0,1.00,34,39,-5,-0.19,+4.81
363,Elohim Rolland,fr FRA,MF,Kortrijk,29,1989,15,12,1030,11.4,1,1,2,1,0,0,4,1,0.09,0.09,0.17,0.09,0.17,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,38.1,82,7,3,17,5,1.33,15,17,-2,-0.17,-1.14
364,Sigurd Rosted,no NOR,DF,Gent,24,1994,29,26,2319,25.8,5,0,5,5,0,0,3,1,0.19,0.00,0.19,0.19,0.19,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,64.4,88,24,3,14,8,1.62,48,39,+9,+0.35,+0.77
365,Orlando Sá,pt POR,FW,Standard Liège,30,1988,18,3,475,5.3,1,0,1,1,0,0,2,0,0.19,0.00,0.19,0.19,0.19,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,13.2,83,1,15,15,6,1.89,13,4,+9,+1.71,+1.53
366,Alexis Saelemaekers,be BEL,"MF,DF",Anderlecht,19,1999,30,22,1978,22.0,0,6,6,0,0,0,5,0,0.00,0.27,0.27,0.00,0.27,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,54.9,85,13,8,13,5,1.47,31,26,+5,+0.23,+0.28
367,Kenny Saief,us USA,MF,Anderlecht,24,1993,12,2,316,3.5,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,8.8,83,1,10,15,1,1.67,6,1,+5,+1.42,+1.45
368,Fashion Sakala,zm ZAM,"MF,FW",Oostende,21,1997,24,11,1145,12.7,3,0,3,3,0,0,6,0,0.24,0.00,0.24,0.24,0.24,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,42.4,75,2,13,25,2,0.67,12,24,-12,-0.94,-0.13
369,Tobias Salquist,dk DEN,DF,Waasland-Bev,23,1995,5,4,361,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,13.4,90,4,1,0,9,0.60,3,8,-5,-1.25,-0.67
370,Mbwana Samatta,tz TAN,FW,Genk,25,1992,38,36,3182,35.4,23,5,28,22,1,2,3,0,0.65,0.14,0.79,0.62,0.76,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,88.4,87,26,2,34,1,2.08,74,36,+38,+1.07,0.00
371,Albert Sambi Lokonga,be BEL,MF,Anderlecht,18,1999,6,5,445,4.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,12.4,78,3,1,56,3,1.17,7,8,-1,-0.20,-0.34
372,Idrisa Sambú,pt POR,"MF,FW",Excel Mouscron,20,1998,7,5,389,4.3,1,0,1,1,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,14.4,72,1,2,16,4,0.14,1,6,-5,-1.16,-1.23
373,Bubacarr Sanneh,gm GAM,DF,Anderlecht,23,1994,12,8,761,8.5,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,21.1,91,8,4,9,20,1.50,13,11,+2,+0.24,+0.17
374,Ivan Santini,hr CRO,FW,Anderlecht,29,1989,34,27,2509,27.9,16,2,18,14,2,2,8,0,0.57,0.07,0.65,0.50,0.57,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,69.7,88,21,7,20,3,1.32,39,36,+3,+0.11,+0.03
375,Andrés Sarmiento,co COL,"FW,MF",Excel Mouscron,20,1998,4,3,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,8.3,74,1,1,1,4,0.50,0,1,-1,-0.40,-0.33
376,Anton Saroka,by BLR,FW,Lokeren,26,1992,17,7,754,8.4,1,3,4,1,0,0,2,0,0.12,0.36,0.48,0.12,0.48,Matches,2018-2019,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,27.9,88,5,10,14,11,0.53,8,17,-9,-1.07,-0.33
