Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Trent Alexander-Arnold,eng ENG,DF,Liverpool,20,1998,38,35,3175,35.3,4,13,17,4,0,0,5,0,2.8,2.8,10.9,13.7,98,247,226,0.11,0.37,0.48,0.11,0.48,0.08,0.31,0.39,0.08,0.39,Matches,2019-2020,England1,44,13,29.5,1.25,0.37,0.09,0.31,22.6,13,0.06,+1.2,+1.2,2278,3230,70.5,43250,16071,993,1095,90.7,912,1250,73.0,315,700,45.0,9.7,+2.1,87,190,88,31,155,4.39,93,51,3,1,1,24,0.68,15,7,0,2,0,0,55,34,35,17,3,36,46.2,42,27,18,45,100,84,3,3582,99,54,3582,21,41.2,30,58.8,2136,16,47,12,2281,0,22,3,382,0,0,0,221,15,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,5,103,396,45,76,2,84,92.8,88,31,3,26,0,2.61,80,32,+48,+1.36,-0.11,65.7,36.7,+29.0,+0.82,+0.04
12,Alisson,br BRA,GK,Liverpool,26,1992,29,29,2543,28.3,0,1,1,0,0,0,0,1,0.0,0.0,0.3,0.3,0,1,0,0.00,0.04,0.04,0.00,0.04,0.00,0.01,0.01,0.00,0.01,Matches,2019-2020,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,820,947,86.6,19608,12630,204,204,100.0,414,424,97.6,199,314,63.4,0.0,+0.7,1,7,0,0,5,0.18,5,0,0,0,0,2,0.07,2,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,1,1,13,3,992,792,0,992,0,,0,,600,1,0,0,495,0,1,0,0,0,0,0,63,6,100.0,23,0.81,80,58,72.5,23,3,3,13,44.8,1,0,0,0.0,1,19.7,0.24,-2.3,-0.08,140,18.4,27.4,27.5,30.9,299,10,3.3,63,2.23,19.2,222,0,3,0,0,0,0,88,74.4,88,27,0,,0,2.48,61,23,+38,+1.34,-0.09,50.0,27.3,+22.7,+0.80,-0.06
13,Dele Alli,eng ENG,"MF,FW",Tottenham,23,1996,25,21,1847,20.5,8,4,12,7,1,1,2,0,8.1,7.3,3.5,10.8,56,69,152,0.39,0.19,0.58,0.34,0.54,0.40,0.17,0.56,0.36,0.53,Matches,2019-2020,England1,41,18,43.9,2.00,0.88,0.17,0.39,14.9,0,0.18,-0.1,-0.3,632,841,75.1,8846,2173,345,414,83.3,212,252,84.1,28,56,50.0,2.9,+0.5,23,43,22,0,58,2.82,42,1,7,3,2,11,0.54,5,0,4,2,0,0,34,16,11,20,3,13,35.1,24,35,32,17,51,17,2,1128,36,76,1127,29,43.9,36,54.5,707,14,50,41,760,0,12,6,7,0,0,0,103,19,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,4,3,18,0,0,0,74,54.0,84,12,4,19,3,1.40,32,25,+7,+0.34,-0.06,29.5,31.2,-1.7,-0.08,+0.18
14,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,25,1994,36,35,3021,33.6,4,2,6,4,0,0,5,0,6.7,6.7,3.0,9.7,120,77,160,0.12,0.06,0.18,0.12,0.18,0.20,0.09,0.29,0.20,0.29,Matches,2019-2020,England1,56,17,30.4,1.67,0.51,0.07,0.24,16.2,0,0.12,-2.7,-2.7,681,884,77.0,9262,2156,396,457,86.7,192,248,77.4,37,65,56.9,1.9,-1.0,31,40,21,5,83,2.47,56,0,10,7,4,3,0.09,2,0,0,0,1,0,60,39,32,20,8,19,36.5,33,25,24,31,91,25,0,1291,34,81,1291,46,49.5,47,50.5,929,19,80,35,881,0,30,24,41,0,0,0,189,9,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,4,10,0,0,0,84,88.3,85,21,1,58,1,1.22,35,48,-13,-0.39,+1.19,31.7,57.5,-25.8,-0.77,+0.19
15,Marcos Alonso,es ESP,DF,Chelsea,28,1990,18,15,1430,15.9,4,2,6,4,0,0,4,0,2.6,2.6,2.6,5.2,62,69,155,0.25,0.13,0.38,0.25,0.38,0.16,0.17,0.33,0.16,0.33,Matches,2019-2020,England1,30,8,26.7,1.89,0.50,0.13,0.50,16.5,1,0.09,+1.4,+1.4,916,1136,80.6,13962,4089,496,565,87.8,347,413,84.0,47,96,49.0,2.4,-0.6,25,39,29,14,49,3.08,37,5,1,3,0,6,0.38,4,0,0,0,2,0,28,16,20,6,2,14,42.4,19,18,16,20,48,32,0,1341,27,59,1341,12,63.2,7,36.8,787,6,33,10,833,0,16,2,66,1,0,0,96,42,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,1,3,160,1,0,0,79,41.8,87,12,3,41,9,2.22,39,18,+21,+1.32,+1.59,31.8,15.7,+16.1,+1.01,+0.36
16,Steven Alzate,co COL,"MF,DF",Brighton,20,1998,19,12,1188,13.2,0,0,0,0,0,0,1,0,1.2,1.2,0.7,2.0,34,66,92,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.15,0.09,0.15,Matches,2019-2020,England1,13,3,23.1,0.98,0.23,0.00,0.00,18.3,0,0.09,-1.2,-1.2,556,661,84.1,8283,2031,316,354,89.3,210,241,87.1,20,28,71.4,0.9,-0.7,14,28,17,3,38,2.88,29,0,6,1,0,2,0.15,1,0,0,0,1,0,33,19,20,11,2,17,63.0,10,18,15,14,47,13,0,831,32,36,831,35,74.5,12,25.5,456,11,25,28,545,0,17,3,8,0,0,0,75,9,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,1,2,49,0,0,0,63,34.7,90,10,7,16,3,1.11,19,18,+1,+0.08,+0.72,18.6,18.6,+0.1,0.00,+0.39
17,Ibrahim Amadou,fr FRA,"DF,MF",Norwich City,26,1993,11,8,759,8.4,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,4,13,1,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.10,0.09,0.10,Matches,2019-2020,England1,6,1,16.7,0.71,0.12,0.00,0.00,17.6,0,0.13,-0.8,-0.8,324,374,86.6,5896,1826,127,143,88.8,156,174,89.7,36,47,76.6,0.0,0.0,1,10,1,0,2,0.24,2,0,0,0,0,0,0.00,0,0,0,0,0,0,18,11,9,8,1,3,27.3,8,8,3,16,34,55,1,480,100,4,480,2,100.0,0,0.0,290,0,1,3,303,0,8,0,1,0,1,0,39,16,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,3,0,0,0,69,22.2,84,7,3,28,9,0.73,8,20,-12,-1.42,-0.17,9.1,18.6,-9.5,-1.13,-0.45
18,Felipe Anderson,br BRA,"MF,FW",West Ham,26,1993,25,20,1497,16.6,1,4,5,1,0,0,1,0,2.5,2.5,3.1,5.6,106,100,132,0.06,0.24,0.30,0.06,0.30,0.15,0.18,0.34,0.15,0.34,Matches,2019-2020,England1,23,8,34.8,1.38,0.48,0.04,0.13,17.1,0,0.11,-1.5,-1.5,727,945,76.9,11062,3031,440,527,83.5,207,257,80.5,58,89,65.2,2.8,+0.9,25,56,34,4,67,4.03,50,2,5,4,1,11,0.66,9,0,2,0,0,0,46,32,20,21,5,11,23.4,36,19,18,22,68,11,0,1168,19,56,1168,63,68.5,29,31.5,764,21,48,30,884,0,17,2,34,0,0,0,112,6,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5,11,13,2,2,0,60,43.8,73,6,5,9,4,0.88,21,27,-6,-0.36,-0.03,19.8,27.8,-8.0,-0.48,-0.14
19,Florin Andone,ro ROU,FW,Brighton,26,1993,3,1,73,0.8,1,0,1,1,0,0,0,1,0.4,0.4,0.1,0.4,2,0,4,1.23,0.00,1.23,1.23,1.23,0.45,0.06,0.51,0.45,0.51,Matches,2019-2020,England1,1,1,100.0,1.23,1.23,1.00,1.00,7.8,0,0.36,+0.6,+0.6,7,12,58.3,71,22,7,8,87.5,0,2,0.0,0,0,,0.0,-0.1,1,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,1,100.0,0,1,0,0,1,1,0,34,2,3,34,2,28.6,5,71.4,19,1,5,1,17,0,2,0,0,0,0,0,6,4,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,24,2.1,29,0,2,22,0,1.33,2,0,+2,+2.47,+2.92,1.3,0.7,+0.6,+0.72,+0.99
20,Angeliño,es ESP,DF,Manchester City,22,1997,6,4,423,4.7,0,0,0,0,0,0,1,0,0.2,0.2,1.5,1.7,21,41,70,0.00,0.00,0.00,0.00,0.00,0.05,0.32,0.36,0.05,0.36,Matches,2019-2020,England1,5,0,0.0,1.06,0.00,0.00,,19.8,0,0.04,-0.2,-0.2,333,429,77.6,5053,1272,178,201,88.6,131,169,77.5,16,36,44.4,1.1,-1.5,9,30,16,9,15,3.19,15,0,0,0,0,0,0.00,0,0,0,0,0,0,5,2,3,1,1,5,71.4,2,1,1,9,14,15,0,478,14,11,478,4,80.0,1,20.0,333,1,6,3,338,0,2,0,43,0,0,0,29,6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,1,46,0,0,0,71,12.4,90,4,2,32,9,2.00,11,7,+4,+0.85,-1.04,11.4,4.9,+6.5,+1.38,-0.09
21,Faustino Anjorin,eng ENG,FW,Chelsea,17,2001,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,2019-2020,England1,1,0,0.0,4.50,0.00,0.00,,31.8,0,0.02,0.0,0.0,7,7,100.0,87,8,4,4,100.0,2,2,100.0,0,0,,0.0,0.0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,12,0,3,12,1,50.0,1,50.0,8,1,1,1,8,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,20,0.6,,0,1,20,0,3.00,0,0,0,0.00,-0.40,0.1,0.1,0.0,+0.08,-0.73
22,Michail Antonio,jm JAM,FW,West Ham,29,1990,24,19,1768,19.6,10,3,13,9,1,1,3,0,12.9,12.1,3.7,15.9,53,39,178,0.51,0.15,0.66,0.46,0.61,0.66,0.19,0.85,0.62,0.81,Matches,2019-2020,England1,67,30,44.8,3.41,1.53,0.13,0.30,13.7,0,0.19,-2.9,-3.1,329,524,62.8,4662,1128,189,250,75.6,85,137,62.0,26,52,50.0,3.5,-0.7,25,18,17,7,71,3.61,35,1,15,7,2,9,0.46,4,0,1,3,1,0,13,9,5,4,4,4,28.6,10,17,15,9,22,5,0,818,11,117,817,65,63.1,37,35.9,494,26,73,45,599,0,41,11,48,0,0,0,62,88,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,5,2,25,0,0,0,74,51.7,82,12,5,41,0,1.08,31,30,+1,+0.05,+0.81,27.5,29.9,-2.4,-0.12,+0.58
23,Stuart Armstrong,sct SCO,MF,Southampton,27,1992,30,19,1715,19.1,5,3,8,5,0,0,4,0,2.8,2.8,2.0,4.8,45,71,101,0.26,0.16,0.42,0.26,0.42,0.15,0.10,0.25,0.15,0.25,Matches,2019-2020,England1,46,20,43.5,2.41,1.05,0.11,0.25,21.2,0,0.06,+2.2,+2.2,464,616,75.3,6611,2171,265,323,82.0,154,191,80.6,22,35,62.9,1.4,+1.0,18,36,22,4,60,3.15,43,0,6,5,1,8,0.42,4,0,1,2,0,1,32,19,19,11,2,9,23.7,29,22,18,11,43,23,1,889,49,42,889,30,56.6,23,43.4,470,8,55,25,544,0,25,4,23,0,0,0,106,13,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,0,13,0,0,0,57,50.1,82,7,11,15,2,1.50,32,25,+7,+0.37,+1.21,27.8,28.0,-0.2,-0.01,-0.20
24,Kepa Arrizabalaga,es ESP,GK,Chelsea,24,1994,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2019-2020,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,896,1095,81.8,21518,13302,159,159,100.0,538,546,98.5,199,383,52.0,0.0,0.0,0,2,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,50.0,1,0,0,1,2,7,2,1138,970,0,1138,0,,0,,672,0,1,0,644,0,0,0,0,0,0,0,35,5,100.0,47,1.42,99,54,54.5,18,4,11,8,24.2,2,0,0,0.0,7,33.7,0.32,-11.3,-0.34,151,20.6,28.3,33.3,32.7,343,20,5.8,35,1.06,16.0,251,0,2,1,0,0,0,90,86.8,90,33,0,,5,1.76,61,47,+14,+0.42,+0.22,62.6,34.8,+27.8,+0.84,+0.28
25,Christian Atsu,gh GHA,"MF,FW",Newcastle Utd,27,1992,19,6,749,8.3,0,3,3,0,0,0,2,0,0.2,0.2,1.3,1.5,29,16,22,0.00,0.36,0.36,0.00,0.36,0.03,0.15,0.18,0.03,0.18,Matches,2019-2020,England1,5,1,20.0,0.60,0.12,0.00,0.00,19.1,0,0.04,-0.2,-0.2,167,218,76.6,2225,540,95,109,87.2,40,51,78.4,10,21,47.6,0.9,+1.7,13,5,10,5,25,3.00,19,3,2,1,0,4,0.48,3,1,0,0,0,0,10,8,5,5,0,5,35.7,9,19,19,5,15,9,0,333,11,12,333,16,44.4,20,55.6,217,6,20,17,209,0,11,4,17,0,0,0,42,6,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,1,0,3,0,39,21.9,82,3,13,20,9,1.11,4,15,-11,-1.32,-1.02,4.6,15.4,-10.8,-1.29,-0.64
26,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,30,1989,36,35,3136,34.8,22,3,25,20,2,2,3,1,14.7,13.2,3.3,16.5,98,81,288,0.63,0.09,0.72,0.57,0.66,0.42,0.09,0.52,0.38,0.47,Matches,2019-2020,England1,91,40,44.0,2.61,1.15,0.22,0.50,15.5,2,0.14,+7.3,+6.8,614,912,67.3,8262,2061,373,461,80.9,169,277,61.0,25,54,46.3,4.1,-0.3,26,25,47,16,69,1.98,48,0,6,6,2,12,0.34,8,0,0,2,1,1,31,19,10,12,9,12,23.5,39,39,38,14,45,16,0,1233,26,150,1231,17,44.7,21,55.3,727,38,58,31,928,0,14,20,89,0,0,0,92,33,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,1,3,0,0,0,87,91.7,89,31,1,33,0,1.50,51,44,+7,+0.20,-0.12,43.4,49.9,-6.5,-0.19,+0.38
