Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Alerrandro,br BRA,FW,Atlético Mineiro,19,2000,10,6,559,6.2,2,1,3,2,0,0,0,0,3.3,3.3,0.6,3.9,3,9,43,0.32,0.16,0.48,0.32,0.48,0.53,0.10,0.63,0.53,0.63,Matches,2019,Brazil,20,8,40.0,3.22,1.29,0.10,0.25,14.6,0,0.17,-1.3,-1.3,88,120,73.3,1003,173,62,74,83.8,10,16,62.5,4,4,100.0,0.4,+0.4,7,4,4,0,21,3.38,14,0,2,2,1,3,0.48,1,0,1,0,1,0,7,5,1,3,3,2,50.0,2,5,5,0,7,3,0,180,3,37,180,4,57.1,3,42.9,93,2,13,4,136,0,4,3,5,2,0,0,13,20,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,1,0,0,0,56,16.3,84,4,4,14,17,0.90,8,8,0,0.00,+0.13,13.8,9.1,+4.7,+0.76,+0.62
12,Matheus Alessandro,br BRA,"FW,MF",Fortaleza,22,1996,8,0,137,1.5,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.7,7,2,14,0.00,0.00,0.00,0.00,0.00,0.34,0.09,0.43,0.34,0.43,Matches,2019,Brazil,2,0,0.0,1.31,0.00,0.00,,11.3,0,0.26,-0.5,-0.5,42,53,79.2,627,132,26,27,96.3,9,13,69.2,5,6,83.3,0.0,-0.1,2,1,1,0,3,1.99,2,0,0,1,0,1,0.66,0,0,0,0,1,0,2,1,1,1,0,0,0.0,3,1,1,2,4,1,0,79,0,7,79,2,22.2,7,77.8,51,0,3,2,50,0,2,0,2,1,0,0,11,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,17,4.0,,0,8,16,16,1.63,2,0,+2,+1.31,+1.34,4.5,1.9,+2.6,+1.75,+2.15
13,Alexander,br BRA,GK,Vasco da Gama,19,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2019,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,37,43,86.0,869,521,9,9,100.0,20,20,100.0,7,13,53.8,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,2,0,54,51,0,54,0,,0,,25,0,0,0,12,0,0,0,0,0,0,0,4,0,,6,3.00,15,10,60.0,0,0,2,0,0.0,0,0,0,,0,5.6,0.40,+0.6,+0.31,7,20.7,25.7,21.4,31.9,24,1,4.2,3,1.50,14.3,19,0,0,0,0,0,0,90,5.3,90,2,0,,12,0.00,2,6,-4,-2.00,-1.94,2.9,4.3,-1.5,-0.73,-0.85
14,Alison,br BRA,MF,Santos,25,1993,23,15,1490,16.6,0,1,1,0,0,0,8,0,0.3,0.3,0.4,0.7,4,67,13,0.00,0.06,0.06,0.00,0.06,0.02,0.02,0.04,0.02,0.04,Matches,2019,Brazil,9,0,0.0,0.54,0.00,0.00,,30.0,0,0.03,-0.3,-0.3,597,724,82.5,10242,3287,277,307,90.2,241,277,87.0,59,94,62.8,0.3,+0.6,9,58,4,0,24,1.45,21,0,0,1,2,1,0.06,1,0,0,0,0,0,64,40,35,23,6,24,32.0,51,25,17,39,103,24,1,903,44,1,903,2,66.7,1,33.3,489,0,11,9,518,0,45,0,4,0,0,0,115,20,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,5,1,0,0,0,65,43.6,83,9,8,30,12,1.87,23,19,+4,+0.24,-0.83,27.2,18.1,+9.0,+0.54,-0.07
15,Alisson,br BRA,FW,Grêmio,25,1993,22,22,1728,19.2,4,6,10,4,0,0,5,0,2.6,2.6,4.0,6.5,96,93,165,0.21,0.31,0.52,0.21,0.52,0.13,0.21,0.34,0.13,0.34,Matches,2019,Brazil,40,17,42.5,2.08,0.89,0.10,0.24,19.8,6,0.06,+1.4,+1.4,877,1119,78.4,12815,3240,510,564,90.4,266,335,79.4,61,132,46.2,3.5,+2.0,55,69,24,8,97,5.05,53,24,3,11,0,11,0.57,7,3,0,0,1,0,17,11,6,9,2,3,16.7,15,12,10,17,34,21,0,1309,18,63,1309,27,52.9,24,47.1,771,26,18,25,976,0,24,1,138,1,0,0,82,47,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,5,5,31,25,39,0,79,50.5,79,12,0,,6,2.00,34,17,+17,+0.89,+0.46,27.7,20.5,+7.3,+0.38,-0.01
16,Allan,br BRA,MF,Fluminense,21,1997,28,28,2496,27.7,0,1,1,0,0,0,13,1,1.7,1.7,1.4,3.1,53,180,33,0.00,0.04,0.04,0.00,0.04,0.06,0.05,0.11,0.06,0.11,Matches,2019,Brazil,40,12,30.0,1.44,0.43,0.00,0.00,28.1,3,0.04,-1.7,-1.7,2025,2256,89.8,37124,10667,845,910,92.9,885,957,92.5,240,307,78.2,1.2,-0.4,19,208,15,2,72,2.60,59,3,4,0,4,1,0.04,1,0,0,0,0,0,34,24,16,15,3,11,32.4,23,21,15,40,74,22,2,2483,117,8,2483,47,78.3,13,21.7,1685,2,26,28,2045,1,56,0,19,0,1,0,170,15,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3,25,5,0,0,0,89,73.0,89,23,0,,0,1.21,29,32,-3,-0.11,+0.38,41.9,34.8,+7.1,+0.26,+0.79
17,Henrique Almeida,br BRA,"FW,MF",Chapecoense,27,1991,12,10,782,8.7,3,0,3,2,1,1,3,0,4.6,3.8,0.5,4.2,12,11,36,0.35,0.00,0.35,0.23,0.23,0.53,0.05,0.58,0.43,0.49,Matches,2019,Brazil,24,8,33.3,2.76,0.92,0.08,0.25,16.1,0,0.16,-1.6,-1.8,132,197,67.0,1789,338,77,89,86.5,31,51,60.8,8,21,38.1,0.2,-0.5,4,10,0,0,20,2.30,10,0,3,3,2,3,0.35,0,0,1,1,1,0,24,17,10,11,3,9,33.3,18,7,6,6,30,6,0,313,5,28,312,8,44.4,10,55.6,173,4,23,21,205,0,14,1,5,1,0,0,34,15,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,2,1,0,0,0,65,22.9,73,5,2,25,2,0.92,8,7,+1,+0.12,+0.87,10.7,16.0,-5.3,-0.61,+0.10
18,Jordi Almeida,br BRA,GK,CSA,25,1993,29,28,2521,28.0,0,0,0,0,0,0,5,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,2019,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,393,714,55.0,14409,11749,77,77,100.0,121,122,99.2,194,510,38.0,0.1,-0.2,2,15,0,0,5,0.18,5,0,0,0,0,1,0.04,1,0,0,0,0,0,1,1,1,0,0,0,0.0,2,3,3,2,3,11,2,810,774,0,810,0,,0,,329,0,2,0,177,0,2,0,0,0,0,0,14,18,90.0,43,1.54,172,126,76.2,7,6,15,9,32.1,2,2,1,50.0,6,46.0,0.25,+3.0,+0.11,70,62.1,44.2,74.0,52.2,505,49,9.7,4,0.14,8.2,330,0,1,0,0,0,0,87,73.7,88,27,1,45,1,0.93,18,43,-25,-0.89,+0.01,25.6,49.3,-23.7,-0.85,-0.26
19,Bruno Alves,br BRA,"FW,MF",CSA,26,1992,12,3,439,4.9,0,0,0,0,0,0,3,0,0.2,0.2,1.3,1.5,13,10,33,0.00,0.00,0.00,0.00,0.00,0.04,0.26,0.30,0.04,0.30,Matches,2019,Brazil,5,1,20.0,1.03,0.21,0.00,0.00,29.1,2,0.04,-0.2,-0.2,80,136,58.8,1615,691,37,52,71.2,21,37,56.8,18,29,62.1,0.8,-1.3,12,6,6,4,15,3.08,8,6,1,0,0,0,0.00,0,0,0,0,0,0,6,3,3,3,0,3,17.6,14,4,2,6,12,3,0,195,3,6,195,9,64.3,5,35.7,119,1,19,9,127,0,12,0,33,0,0,0,25,5,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,2,0,5,5,0,37,12.8,74,1,9,24,6,1.17,4,11,-7,-1.44,-0.62,5.8,8.5,-2.7,-0.54,+0.27
20,Dani Alves,br BRA,"MF,DF",São Paulo,35,1983,20,20,1754,19.5,2,3,5,2,0,0,4,0,2.4,2.4,4.6,7.1,59,145,99,0.10,0.15,0.26,0.10,0.26,0.12,0.24,0.36,0.12,0.36,Matches,2019,Brazil,29,8,27.6,1.49,0.41,0.07,0.25,24.0,9,0.08,-0.4,-0.4,1187,1491,79.6,17652,6290,693,763,90.8,333,407,81.8,98,191,51.3,4.6,-1.6,62,129,33,6,100,5.13,61,32,3,3,1,4,0.21,1,3,0,0,0,0,51,38,23,21,7,16,35.6,29,15,14,9,60,12,0,1697,27,36,1697,36,67.9,17,32.1,983,8,34,36,1224,0,56,5,125,0,0,0,130,20,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,2,6,47,31,33,1,88,51.3,88,18,0,,0,1.45,15,19,-4,-0.21,-0.91,24.0,21.4,+2.6,+0.13,+0.17
21,Diego Alves,br BRA,GK,Flamengo,33,1985,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2019,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,565,731,77.3,16614,11833,92,92,100.0,239,242,98.8,228,389,58.6,0.0,0.0,0,4,0,0,2,0.06,2,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,1,50.0,1,2,1,0,1,13,1,797,694,0,797,1,100.0,0,0.0,379,0,0,0,271,0,0,0,0,0,0,0,40,4,100.0,30,0.94,116,85,79.3,25,4,3,13,40.6,6,2,0,25.0,3,38.5,0.27,+9.5,+0.30,106,32.4,33.0,52.0,41.2,330,13,3.9,27,0.84,15.5,266,0,2,0,0,0,0,90,84.2,90,32,0,,1,2.47,71,30,+41,+1.28,-0.05,68.6,36.4,+32.2,+1.01,-0.09
22,Felipe Alves Raymundo,br BRA,GK,Fortaleza,30,1988,32,32,2825,31.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2019,Brazil,0,0,,0.00,0.00,,,,0,,0.0,0.0,1078,1367,78.9,30472,21263,183,186,98.4,496,501,99.0,381,658,57.9,0.0,0.0,1,13,0,0,5,0.16,4,1,0,0,0,2,0.06,2,0,0,0,0,0,1,0,1,0,0,1,50.0,1,1,1,1,2,19,2,1460,1011,0,1460,5,100.0,0,0.0,755,1,2,0,755,0,1,0,0,0,1,0,29,13,92.9,39,1.24,133,94,73.7,13,8,11,6,18.8,4,1,1,20.0,4,45.6,0.32,+7.6,+0.24,73,33.2,31.8,50.6,38.1,552,21,3.8,17,0.54,10.7,389,0,8,0,0,0,0,88,82.6,88,31,0,,1,1.47,45,39,+6,+0.19,+0.95,42.7,48.2,-5.5,-0.18,+0.81
23,Ronaldo Alves,br BRA,DF,CSA,29,1989,6,5,513,5.7,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,1,10,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11,Matches,2019,Brazil,8,0,0.0,1.40,0.00,0.00,,14.2,0,0.08,-0.6,-0.6,201,244,82.4,3748,1259,71,75,94.7,101,113,89.4,22,45,48.9,0.0,0.0,0,8,0,0,1,0.18,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7,4,6,1,0,4,80.0,1,10,5,11,18,27,0,309,54,8,309,1,100.0,0,0.0,151,0,3,1,186,0,9,0,0,0,1,1,25,15,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,0,0,0,0,86,15.0,90,5,1,62,21,0.50,2,10,-8,-1.40,-0.60,3.6,8.6,-5.0,-0.87,-0.11
24,Tiago Alves,br BRA,DF,Ceará,34,1984,21,19,1746,19.4,1,1,2,1,0,0,1,0,1.6,1.6,0.9,2.6,2,51,3,0.05,0.05,0.10,0.05,0.10,0.08,0.05,0.13,0.08,0.13,Matches,2019,Brazil,10,4,40.0,0.52,0.21,0.10,0.25,10.7,0,0.16,-0.6,-0.6,605,738,82.0,12500,4889,164,197,83.2,352,388,90.7,85,141,60.3,0.5,+0.1,5,27,1,1,9,0.46,7,0,0,0,0,1,0.05,1,0,0,0,0,0,14,8,9,3,2,2,20.0,8,19,5,26,40,86,0,910,133,17,910,0,,0,,503,1,2,2,566,0,14,2,1,0,0,0,60,49,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,2,2,0,0,0,83,51.1,88,17,2,41,10,0.67,13,26,-13,-0.67,-1.10,25.5,28.9,-3.4,-0.18,-0.11
25,Jonatan Álvez,uy URU,FW,Internacional,30,1988,3,0,86,1.0,0,0,0,0,0,0,0,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches,2019,Brazil,9,2,22.2,9.42,2.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,2,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2.5,,0,3,28,0,1.00,1,2,-1,-1.05,-1.21,,,,,
26,Amaral,br BRA,"MF,DF",Chapecoense,32,1986,15,10,954,10.6,0,0,0,0,0,0,3,0,0.3,0.3,0.1,0.4,2,9,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches,2019,Brazil,4,1,25.0,0.38,0.09,0.00,0.00,9.9,0,0.07,-0.3,-0.3,287,346,82.9,5696,1922,91,109,83.5,157,179,87.7,33,44,75.0,0.0,-0.1,5,10,0,0,8,0.75,7,1,0,0,0,0,0.00,0,0,0,0,0,0,16,11,7,9,0,6,40.0,9,7,3,6,22,43,0,437,48,7,437,0,,0,,178,0,5,2,237,0,23,0,0,0,0,0,37,32,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,5,1,0,0,0,64,27.9,88,9,5,14,21,1.07,7,15,-8,-0.75,-0.28,11.0,19.6,-8.7,-0.82,-0.19
27,Daniel Amorim,br BRA,FW,Avaí,29,1989,9,2,342,3.8,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,3,9,29,0.26,0.00,0.26,0.26,0.26,0.16,0.02,0.18,0.16,0.18,Matches,2019,Brazil,11,3,27.3,2.89,0.79,0.09,0.33,14.7,0,0.05,+0.4,+0.4,53,73,72.6,715,135,33,40,82.5,16,21,76.2,2,2,100.0,0.1,-0.1,2,5,2,0,7,1.84,4,0,0,3,0,0,0.00,0,0,0,0,0,0,1,1,0,0,1,0,0.0,2,2,1,0,1,6,0,116,7,18,116,3,75.0,1,25.0,78,0,11,11,93,0,4,2,1,0,0,0,6,13,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,38,10.0,93,2,7,22,4,0.56,1,6,-5,-1.32,-0.18,2.3,5.6,-3.3,-0.86,-0.28
