Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
304,Moreno,pt POR,DF,Vitória,35,1981,4,2,218,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,2,0,0.0,0.83,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,7.1,,2,2,,7,0.00,2,6,-4,-1.65,-1.43
305,Fahd Moufi,ma MAR,DF,Tondela,21,1996,2,2,79,0.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2.6,,0,0,,14,1.50,1,0,+1,+1.14,+1.44
306,Sulley Muniru,gh GHA,MF,Tondela,24,1992,4,3,203,2.3,0,1,1,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,Matches,2017-2018,Portugal,2,0,0.0,0.89,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,6,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,6.6,,0,1,,6,0.75,2,5,-3,-1.33,-1.14
307,Shoya Nakajima,jp JPN,"FW,MF",Portimonense,22,1994,29,29,2492,27.7,10,10,20,10,0,1,1,0,0.36,0.36,0.72,0.36,0.72,Matches,2017-2018,Portugal,83,33,39.8,3.00,1.19,0.12,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,21,,,,,,,,,,,,,,,,,0,28,13,119,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,81.4,,21,0,,0,1.17,45,45,0,0.00,+1.27
308,Bruno Nascimento,br BRA,DF,Feirense,26,1991,8,6,497,5.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,7,,,,,,,,,,,,,,,,,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,16.2,,5,2,,7,1.38,7,9,-2,-0.36,+0.13
309,Jefferson Nascimento,br BRA,DF,Braga,29,1988,26,26,2340,26.0,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,2017-2018,Portugal,17,7,41.2,0.65,0.27,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,39,,,,,,,,,,,,,,,,,0,29,4,250,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,76.5,,26,0,,3,2.15,60,22,+38,+1.46,+0.59
310,Nathan,br BRA,"MF,FW",Belenenses,21,1996,13,4,500,5.6,2,1,3,2,0,0,0,0,0.36,0.18,0.54,0.36,0.54,Matches,2017-2018,Portugal,9,3,33.3,1.62,0.54,0.22,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,3,,,,,,,,,,,,,,,,,0,7,4,7,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,16.3,,0,9,,3,1.08,8,6,+2,+0.36,+0.89
311,Leonardo Navacchio,br BRA,GK,Portimonense,24,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5,1.67,10,5,50.0,1,0,2,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,90,8.8,,3,0,,15,1.00,5,5,0,0.00,+0.26
312,Christian Neiva Afonso,pt POR,DF,Feirense,22,1994,2,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,1,0,0.0,0.91,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,3.2,,1,1,,9,0.00,1,5,-4,-3.64,-3.27
313,Neto,br BRA,MF,Moreirense,25,1991,29,26,2156,24.0,1,2,3,1,0,1,12,0,0.04,0.08,0.13,0.04,0.13,Matches,2017-2018,Portugal,26,6,23.1,1.09,0.25,0.04,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,30,,,,,,,,,,,,,,,,,0,53,0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,70.5,,15,3,,0,0.90,21,32,-11,-0.46,+0.54
314,Pedro Neto,pt POR,"FW,MF",Braga,17,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.3,,0,1,,2,0.00,0,0,0,0.00,-1.33
315,Yusupha Njie,gm GAM,"FW,MF",Boavista,23,1994,17,13,1211,13.5,4,0,4,4,0,0,3,1,0.30,0.00,0.30,0.30,0.30,Matches,2017-2018,Portugal,25,8,32.0,1.86,0.59,0.16,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,6,,,,,,,,,,,,,,,,,0,24,13,12,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,39.6,,9,4,,1,1.18,15,18,-3,-0.22,+0.07
316,Nuno Henrique Gonçalves Nogueira,pt POR,DF,Boavista,30,1986,14,13,1118,12.4,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,2017-2018,Portugal,9,4,44.4,0.72,0.32,0.11,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,23,,,,,,,,,,,,,,,,,0,13,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,36.5,,11,1,,6,1.00,11,19,-8,-0.64,-0.60
317,João Novais,pt POR,MF,Rio Ave,24,1993,29,24,2117,23.5,8,5,13,8,0,0,4,0,0.34,0.21,0.55,0.34,0.55,Matches,2017-2018,Portugal,82,24,29.3,3.49,1.02,0.10,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,12,,,,,,,,,,,,,,,,,0,26,4,143,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,69.2,,12,5,,2,1.41,30,32,-2,-0.09,-0.09
318,Emanuel Novo,pt POR,GK,Chaves,24,1992,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.00,1,1,100.0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.8,,0,1,,6,3.00,2,0,+2,+6.92,+7.22
319,Arsénio Martins Lafuente Nunes,pt POR,"MF,FW",Moreirense,27,1989,29,24,2019,22.4,2,1,3,2,0,0,4,0,0.09,0.04,0.13,0.09,0.13,Matches,2017-2018,Portugal,28,10,35.7,1.25,0.45,0.07,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,16,,,,,,,,,,,,,,,,,0,24,6,23,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,66.0,,6,5,,5,1.07,19,30,-11,-0.49,+0.37
320,Ricardo Jorge Novo Nunes,pt POR,GK,Chaves,35,1982,18,18,1594,17.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,31,1.75,79,48,63.3,6,2,10,4,22.2,2,1,0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,89,52.1,,17,0,,10,1.11,21,31,-10,-0.56,-0.69
321,Pedro Nuno,pt POR,"FW,MF",Tondela,22,1995,29,25,1814,20.2,2,2,4,2,0,0,4,0,0.10,0.10,0.20,0.10,0.20,Matches,2017-2018,Portugal,44,14,31.8,2.18,0.69,0.05,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,14,,,,,,,,,,,,,,,,,0,30,2,93,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,59.3,,0,4,,3,1.17,20,23,-3,-0.15,+0.28
322,Ernest Ohemeng,gh GHA,FW,Moreirense,21,1996,4,1,137,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,2,0,0.0,1.31,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,5,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,4.5,,0,3,,3,0.25,0,5,-5,-3.28,-2.79
323,Mattheus Oliveira,br BRA,MF,Vitória,23,1994,14,14,1203,13.4,0,3,3,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,Matches,2017-2018,Portugal,18,3,16.7,1.35,0.22,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,9,,,,,,,,,,,,,,,,,0,33,0,22,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,3,,,,,,
324,Sérgio Oliveira,pt POR,MF,Porto,25,1992,19,15,1338,14.9,4,2,6,4,0,1,4,0,0.27,0.13,0.40,0.27,0.40,Matches,2017-2018,Portugal,28,9,32.1,1.88,0.61,0.14,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,28,,,,,,,,,,,,,,,,,0,47,0,68,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,43.7,,11,4,,4,2.37,33,8,+25,+1.68,-0.36
325,Juanto Ortuño,es ESP,MF,Belenenses,25,1992,1,1,60,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,2,1,50.0,3.00,1.50,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0,,,,,,,,,,,,,,,,,0,3,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,2.0,,0,0,,0,0.00,0,1,-1,-1.50,-1.14
326,Yordan Osorio,ve VEN,DF,Tondela,23,1994,11,11,964,10.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,3,0,0.0,0.28,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,14,,,,,,,,,,,,,,,,,0,11,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,31.5,,9,0,,0,1.27,12,17,-5,-0.47,-0.30
327,Yordan Osorio,ve VEN,DF,Porto,23,1994,1,1,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,3,0,0.0,0.28,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,14,,,,,,,,,,,,,,,,,0,11,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,31.5,,9,0,,0,1.27,12,17,-5,-0.47,-0.30
328,Otávio,pt POR,MF,Porto,22,1995,15,9,789,8.8,2,1,3,2,0,0,5,0,0.23,0.11,0.34,0.23,0.34,Matches,2017-2018,Portugal,12,2,16.7,1.37,0.23,0.17,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,5,,,,,,,,,,,,,,,,,0,27,1,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,25.8,,1,6,,4,2.53,19,2,+17,+1.94,+0.08
329,Fábio Pacheco,pt POR,MF,Marítimo,29,1988,17,17,1483,16.5,1,0,1,1,0,0,5,2,0.06,0.00,0.06,0.06,0.06,Matches,2017-2018,Portugal,7,4,57.1,0.42,0.24,0.14,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,47,,,,,,,,,,,,,,,,,1,35,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,48.5,,14,0,,7,1.29,15,25,-10,-0.61,-0.44
330,Gonçalo Paciência,pt POR,FW,Vitória Setúbal,22,1994,18,16,1363,15.1,5,3,8,3,2,2,3,0,0.33,0.20,0.53,0.20,0.40,Matches,2017-2018,Portugal,45,14,31.1,2.97,0.92,0.07,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,2,,,,,,,,,,,,,,,,,0,46,11,24,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,44.5,,7,2,,0,0.78,15,26,-11,-0.73,-0.09
331,Gonçalo Paciência,pt POR,FW,Porto,22,1994,9,2,225,2.5,0,1,1,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40,Matches,2017-2018,Portugal,45,14,31.1,2.97,0.92,0.07,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,2,,,,,,,,,,,,,,,,,0,46,11,24,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,44.5,,7,2,,0,0.78,15,26,-11,-0.73,-0.09
332,João Palhinha,pt POR,MF,Sporting CP,22,1995,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.6,,0,2,,6,3.00,1,1,0,0.00,-1.15
333,Keaton Parks,us USA,MF,Benfica,19,1997,4,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2.0,,0,4,,4,3.00,1,0,+1,+1.45,-0.26
334,João Patrão,pt POR,MF,Chaves,27,1990,12,3,427,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,12,1,8.3,2.53,0.21,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,5,,,,,,,,,,,,,,,,,0,5,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,14.0,,2,9,,6,1.25,7,7,0,0.00,+0.27
335,Rui Patrício,pt POR,GK,Sporting CP,29,1988,34,34,3060,34.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,24,0.71,107,83,83.2,24,6,4,17,50.0,6,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,,34,0,,0,2.29,63,24,+39,+1.15,
336,Patrick,br BRA,DF,Vitória Setúbal,26,1991,16,14,1206,13.4,2,3,5,2,0,0,2,0,0.15,0.22,0.37,0.15,0.37,Matches,2017-2018,Portugal,13,3,23.1,0.97,0.22,0.15,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,22,,,,,,,,,,,,,,,,,0,18,0,42,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,39.4,,10,2,,1,1.38,19,23,-4,-0.30,+0.62
337,Paulinho,pt POR,FW,Braga,24,1992,30,22,2123,23.6,13,3,16,12,1,2,2,0,0.55,0.13,0.68,0.51,0.64,Matches,2017-2018,Portugal,70,32,45.7,2.97,1.36,0.17,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,12,,,,,,,,,,,,,,,,,0,49,16,27,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,69.4,,14,8,,1,2.20,46,18,+28,+1.19,-0.45
338,Paulinho,br BRA,"MF,FW",Portimonense,23,1994,19,18,1557,17.3,2,5,7,2,0,0,3,0,0.12,0.29,0.40,0.12,0.40,Matches,2017-2018,Portugal,70,32,45.7,2.97,1.36,0.17,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,12,,,,,,,,,,,,,,,,,0,49,16,27,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,69.4,,14,8,,1,2.20,46,18,+28,+1.19,-0.45
339,Paulinho,br BRA,MF,Porto,23,1994,3,1,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,70,32,45.7,2.97,1.36,0.17,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,12,,,,,,,,,,,,,,,,,0,49,16,27,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,69.4,,14,8,,1,2.20,46,18,+28,+1.19,-0.45
340,Pedrão,br BRA,DF,Vitória,24,1992,21,21,1845,20.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,9,0,0.0,0.44,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,30,,,,,,,,,,,,,,,,,0,22,0,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,60.3,,20,0,,2,1.67,28,29,-1,-0.05,+0.69
341,Pedrinho,pt POR,"DF,MF",Aves,32,1985,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,12,,,,,,,,,,,,,,,,,0,9,0,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,17.6,,5,0,,5,1.00,8,11,-3,-0.50,-0.07
342,Rui Pedro,pt POR,FW,Boavista,19,1998,19,4,513,5.7,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches,2017-2018,Portugal,10,5,50.0,1.75,0.88,0.10,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,3,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,16.8,,0,15,,8,1.32,7,7,0,0.00,+0.32
343,André Pedrosa,pt POR,MF,Vitória Setúbal,20,1997,18,13,1224,13.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,6,1,16.7,0.44,0.07,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,36,,,,,,,,,,,,,,,,,0,19,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,40.0,,8,5,,8,0.89,12,19,-7,-0.51,+0.27
344,Pelé,gw GNB,MF,Rio Ave,25,1991,31,31,2740,30.4,7,1,8,0,7,8,8,0,0.23,0.03,0.26,0.00,0.03,Matches,2017-2018,Portugal,25,9,36.0,0.82,0.30,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,28,,,,,,,,,,,,,,,,,0,52,0,19,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,89.5,,29,0,,0,1.65,38,34,+4,+0.13,+1.82
345,Ronaldo Peña,ve VEN,FW,Moreirense,20,1997,25,15,1436,16.0,3,0,3,3,0,0,4,0,0.19,0.00,0.19,0.19,0.19,Matches,2017-2018,Portugal,21,6,28.6,1.32,0.38,0.14,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,2,,,,,,,,,,,,,,,,,0,19,15,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,46.9,,7,10,,4,1.00,14,21,-7,-0.44,+0.34
346,André Pereira,pt POR,"FW,MF",Vitória Setúbal,22,1995,13,10,881,9.8,4,1,5,4,0,0,2,0,0.41,0.10,0.51,0.41,0.51,Matches,2017-2018,Portugal,23,8,34.8,2.35,0.82,0.17,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2,,,,,,,,,,,,,,,,,0,20,5,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,28.8,,5,3,,0,1.31,12,16,-4,-0.41,+0.38
347,André Pereira,pt POR,FW,Porto,22,1995,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,23,8,34.8,2.35,0.82,0.17,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,2,,,,,,,,,,,,,,,,,0,20,5,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,28.8,,5,3,,0,1.31,12,16,-4,-0.41,+0.38
348,Danilo Pereira,pt POR,MF,Porto,25,1991,19,18,1537,17.1,1,1,2,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches,2017-2018,Portugal,20,6,30.0,1.17,0.35,0.05,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,34,,,,,,,,,,,,,,,,,0,26,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,50.2,,13,1,,0,2.53,42,10,+32,+1.87,-0.02
349,Cristiano Pereira Figueiredo,pt POR,GK,Vitória Setúbal,26,1990,23,23,2070,23.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2017-2018,Portugal,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,47,2.04,125,78,66.4,5,7,11,4,17.4,5,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,67.6,,23,0,,11,0.96,27,47,-20,-0.87,-0.60
350,Matheus Pereira,pt POR,"FW,MF",Chaves,21,1996,27,24,2239,24.9,7,5,12,6,1,1,9,0,0.28,0.20,0.48,0.24,0.44,Matches,2017-2018,Portugal,67,28,41.8,2.69,1.13,0.09,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,15,,,,,,,,,,,,,,,,,0,43,6,125,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,73.2,,20,3,,1,1.48,35,36,-1,-0.04,+0.73
351,Maxi Pereira,uy URU,DF,Porto,33,1984,15,11,1002,11.1,0,2,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches,2017-2018,Portugal,7,1,14.3,0.63,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,20,,,,,,,,,,,,,,,,,0,32,0,19,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,32.7,,8,4,,17,2.67,32,7,+25,+2.25,+0.54
352,Ricardo Pereira,pt POR,"DF,MF",Porto,23,1993,27,26,2270,25.2,2,3,5,2,0,0,3,0,0.08,0.12,0.20,0.08,0.20,Matches,2017-2018,Portugal,19,6,31.6,0.75,0.24,0.11,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,43,,,,,,,,,,,,,,,,,0,44,1,69,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,74.2,,23,1,,3,2.56,55,16,+39,+1.55,-1.30
