Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Marc Albrighton,eng ENG,"DF,FW",Leicester City,30,1989,31,17,1746,19.4,1,5,6,1,0,0,2,0,1.2,1.2,3.5,4.7,46,84,139,0.05,0.26,0.31,0.05,0.31,0.06,0.18,0.24,0.06,0.24,Matches,2020-2021,England1,21,9,42.9,1.08,0.46,0.05,0.11,21.2,0,0.06,-0.2,-0.2,627,933,67.2,10197,3898,345,408,84.6,193,262,73.7,67,157,42.7,3.9,+1.5,38,54,37,14,77,3.97,59,5,5,3,3,12,0.62,8,2,0,1,0,1,33,19,14,15,4,16,35.6,29,29,26,17,50,27,1,1163,37,37,1163,37,56.1,29,43.9,615,7,33,29,725,0,9,4,118,0,0,0,138,10,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,1,9,60,6,15,0,56,51.1,80,9,14,27,7,1.90,36,22,+14,+0.72,+0.51,30.5,24.1,+6.4,+0.33,+0.15
12,Thiago Alcántara,es ESP,MF,Liverpool,29,1991,24,20,1854,20.6,1,0,1,1,0,0,4,0,1.2,1.2,2.3,3.5,27,203,25,0.05,0.00,0.05,0.05,0.05,0.06,0.11,0.17,0.06,0.17,Matches,2020-2021,England1,22,5,22.7,1.07,0.24,0.05,0.20,23.3,1,0.06,-0.2,-0.2,1545,1735,89.0,26781,7745,704,746,94.4,597,658,90.7,177,221,80.1,2.2,-2.3,30,205,24,0,81,3.93,69,2,2,3,2,3,0.15,2,0,0,1,0,0,61,36,20,30,11,17,34.7,32,26,26,30,91,14,0,1946,31,16,1946,33,68.8,15,31.3,1252,4,23,18,1475,0,48,0,7,0,1,0,153,31,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,3,19,3,0,0,0,77,54.2,85,13,4,40,1,1.71,34,18,+16,+0.78,+0.20,38.5,22.2,+16.4,+0.79,+0.32
13,Toby Alderweireld,be BEL,DF,Tottenham,31,1989,25,25,2240,24.9,1,0,1,1,0,0,2,0,0.7,0.7,0.7,1.4,3,59,1,0.04,0.00,0.04,0.04,0.04,0.03,0.03,0.06,0.03,0.06,Matches,2020-2021,England1,10,3,30.0,0.40,0.12,0.10,0.33,8.5,0,0.07,+0.3,+0.3,1199,1453,82.5,24372,8025,365,398,91.7,658,713,92.3,157,303,51.8,0.8,-0.7,8,64,5,1,22,0.88,19,0,0,0,0,3,0.12,3,0,0,0,0,0,35,22,22,11,2,18,60.0,12,40,12,10,45,121,0,1687,267,14,1687,4,100.0,0,0.0,987,0,2,2,1114,0,17,0,1,0,1,1,117,45,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,2,16,13,0,0,0,90,65.5,90,24,0,,10,1.80,44,25,+19,+0.76,+0.46,33.9,29.4,+4.5,+0.18,+0.23
14,Rúnar Alex Rúnarsson,is ISL,GK,Arsenal,25,1995,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,11,63.6,100,32,3,3,100.0,4,4,100.0,0,4,0.0,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,13,10,0,13,0,,0,,5,0,0,0,6,0,0,0,0,0,0,0,0,0,,0,0.00,2,2,100.0,0,0,0,0,,0,0,0,,0,0.1,0.05,+0.1,+0.50,2,30.0,28.2,0.0,15.0,3,0,0.0,0,0.00,,3,0,0,0,0,0,0,16,0.5,,0,1,16,21,0.00,0,0,0,0.00,-0.42,0.2,0.4,-0.3,-1.36,-1.60
15,Trent Alexander-Arnold,eng ENG,DF,Liverpool,21,1998,36,34,3031,33.7,2,7,9,2,0,0,2,0,2.6,2.6,8.6,11.2,98,251,249,0.06,0.21,0.27,0.06,0.27,0.08,0.26,0.33,0.08,0.33,Matches,2020-2021,England1,55,12,21.8,1.63,0.36,0.04,0.17,24.9,18,0.05,-0.6,-0.6,2245,3015,74.5,40719,15754,1064,1184,89.9,897,1145,78.3,256,545,47.0,7.5,-1.6,77,193,101,29,131,3.89,84,34,6,0,0,13,0.39,8,2,1,2,0,0,56,33,31,18,7,36,64.3,20,24,21,49,105,50,3,3318,73,81,3318,32,52.5,29,47.5,1992,24,31,22,2202,0,21,5,297,0,1,0,258,8,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,6,55,326,16,61,2,84,88.6,88,30,2,19,0,1.81,60,40,+20,+0.59,-0.79,61.2,37.5,+23.8,+0.71,+0.53
16,Ezgjan Alioski,mk MKD,"DF,MF",Leeds United,28,1992,36,29,2461,27.3,2,3,5,2,0,0,7,0,1.6,1.6,3.3,4.9,77,132,122,0.07,0.11,0.18,0.07,0.18,0.06,0.12,0.18,0.06,0.18,Matches,2020-2021,England1,25,8,32.0,0.91,0.29,0.08,0.25,19.0,0,0.06,+0.4,+0.4,1321,1670,79.1,20073,7163,703,788,89.2,521,619,84.2,58,147,39.5,2.3,-0.3,28,87,29,12,71,2.60,57,5,0,3,1,5,0.18,3,1,0,1,0,0,74,31,38,28,8,32,43.2,42,17,15,23,97,50,2,1951,75,41,1951,11,42.3,15,57.7,1007,5,37,15,1197,0,39,6,62,0,2,0,146,39,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,1,7,226,0,0,0,68,72.0,79,19,7,22,2,1.64,47,35,+12,+0.44,+0.81,45.0,41.3,+3.7,+0.13,+0.69
17,Alisson,br BRA,GK,Liverpool,27,1992,33,33,2970,33.0,1,0,1,1,0,0,1,0,0.1,0.1,0.0,0.1,0,1,0,0.03,0.00,0.03,0.03,0.03,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,England1,1,1,100.0,0.03,0.03,1.00,1.00,8.4,0,0.09,+0.9,+0.9,1000,1157,86.4,22600,14023,223,225,99.1,578,590,98.0,191,330,57.9,0.0,0.0,0,4,1,0,5,0.15,4,1,0,0,0,0,0.00,0,0,0,0,0,0,3,2,3,0,0,3,75.0,1,0,0,2,5,26,7,1239,931,1,1239,2,100.0,0,0.0,709,0,0,0,669,0,1,0,0,0,1,0,74,12,92.3,32,0.97,115,82,75.7,18,8,7,10,30.3,4,1,3,20.0,4,35.0,0.27,+3.0,+0.09,165,14.9,25.7,27.7,30.4,341,20,5.9,87,2.64,18.6,234,0,2,0,0,0,0,90,86.8,90,33,0,,0,1.88,58,32,+26,+0.79,+0.79,58.3,36.7,+21.6,+0.66,+0.07
18,Allan,br BRA,MF,Everton,29,1991,24,23,2051,22.8,0,0,0,0,0,0,6,0,0.3,0.3,0.8,1.1,30,92,8,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05,Matches,2020-2021,England1,7,2,28.6,0.31,0.09,0.00,0.00,22.4,0,0.04,-0.3,-0.3,908,1068,85.0,14950,4370,430,468,91.9,354,405,87.4,82,116,70.7,0.8,-0.8,17,88,16,1,39,1.71,33,1,4,0,0,2,0.09,2,0,0,0,0,0,80,45,39,37,4,28,29.5,67,31,19,19,99,25,1,1310,68,3,1310,31,63.3,18,36.7,721,2,21,18,831,0,37,0,4,0,0,0,187,4,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,1,4,5,0,0,0,85,60.0,88,21,1,33,2,1.54,27,30,-3,-0.13,-0.26,29.5,30.1,-0.6,-0.03,+0.23
19,Dele Alli,eng ENG,MF,Tottenham,24,1996,15,7,620,6.9,0,1,1,0,0,0,0,0,2.0,2.0,1.2,3.3,15,26,30,0.00,0.15,0.15,0.00,0.15,0.30,0.18,0.47,0.30,0.47,Matches,2020-2021,England1,12,4,33.3,1.74,0.58,0.00,0.00,15.4,0,0.17,-2.0,-2.0,275,345,79.7,3878,882,151,177,85.3,99,109,90.8,9,20,45.0,0.9,-0.2,9,15,7,1,22,3.19,19,0,0,1,1,0,0.00,0,0,0,0,0,0,18,11,8,6,4,7,36.8,12,9,9,7,25,3,0,444,7,23,444,11,44.0,14,56.0,276,5,13,16,303,0,10,1,10,0,0,0,50,8,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,1,3,0,0,0,41,18.1,70,1,8,16,8,1.33,11,9,+2,+0.29,-0.38,11.0,8.8,+2.1,+0.31,+0.25
20,Miguel Almirón,py PAR,"MF,FW",Newcastle Utd,26,1994,34,28,2429,27.0,4,1,5,4,0,0,3,0,3.2,3.2,2.9,6.1,70,90,109,0.15,0.04,0.19,0.15,0.19,0.12,0.11,0.23,0.12,0.23,Matches,2020-2021,England1,33,14,42.4,1.22,0.52,0.12,0.29,19.2,1,0.10,+0.8,+0.8,708,895,79.1,10715,2430,369,422,87.4,245,289,84.8,51,92,55.4,2.2,-1.9,31,64,23,7,76,2.82,54,3,8,5,2,6,0.22,4,0,0,1,0,1,49,29,21,25,3,14,25.0,42,23,19,25,74,20,1,1179,33,40,1179,39,53.4,34,46.6,773,14,48,34,792,0,18,6,39,0,0,0,163,8,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,3,5,3,0,0,0,71,71.0,82,12,6,20,2,1.18,30,48,-18,-0.67,-0.85,29.1,40.8,-11.7,-0.43,-0.14
21,Marcos Alonso,es ESP,DF,Chelsea,29,1990,13,11,960,10.7,2,0,2,2,0,0,2,0,1.8,1.8,1.3,3.2,24,42,74,0.19,0.00,0.19,0.19,0.19,0.17,0.13,0.30,0.17,0.30,Matches,2020-2021,England1,22,9,40.9,2.06,0.84,0.09,0.22,17.6,5,0.08,+0.2,+0.2,493,610,80.8,7494,2506,278,306,90.8,184,221,83.3,24,49,49.0,1.0,-1.3,15,29,8,1,36,3.38,29,2,0,0,0,3,0.28,2,0,0,1,0,0,13,3,6,4,3,7,50.0,7,12,11,12,25,30,0,729,32,38,729,9,52.9,8,47.1,362,4,13,9,450,0,13,2,24,0,0,0,59,23,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,3,75,0,4,0,74,28.1,84,9,2,20,9,2.08,15,13,+2,+0.19,-0.54,15.5,9.8,+5.7,+0.53,-0.43
22,Steven Alzate,co COL,MF,Brighton,21,1998,15,10,896,10.0,1,0,1,1,0,0,2,0,0.8,0.8,0.6,1.4,16,39,16,0.10,0.00,0.10,0.10,0.10,0.08,0.06,0.14,0.08,0.14,Matches,2020-2021,England1,7,2,28.6,0.70,0.20,0.14,0.50,18.7,0,0.12,+0.2,+0.2,403,449,89.8,6190,1326,216,235,91.9,142,150,94.7,30,35,85.7,0.3,-0.6,11,37,6,1,24,2.41,20,0,1,0,0,1,0.10,1,0,0,0,0,0,17,8,10,4,3,6,40.0,9,8,7,8,25,10,0,536,17,12,536,8,50.0,8,50.0,323,1,13,9,393,0,20,1,3,0,0,0,46,7,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,1,9,0,0,0,60,26.2,76,4,5,28,20,0.93,10,17,-7,-0.70,-0.74,11.3,11.2,+0.1,+0.01,-0.55
23,Daniel Amartey,gh GHA,DF,Leicester City,25,1994,12,8,722,8.0,1,0,1,1,0,0,3,0,0.4,0.4,0.0,0.4,4,24,0,0.12,0.00,0.12,0.12,0.12,0.05,0.00,0.05,0.05,0.05,Matches,2020-2021,England1,3,1,33.3,0.37,0.12,0.33,1.00,10.6,0,0.12,+0.6,+0.6,414,493,84.0,7047,2296,178,195,91.3,203,233,87.1,26,43,60.5,0.1,0.0,0,15,2,0,5,0.62,5,0,0,0,0,0,0.00,0,0,0,0,0,0,11,7,6,4,1,8,66.7,4,8,4,12,23,26,0,572,61,6,572,1,33.3,2,66.7,301,0,5,3,344,0,3,0,1,0,0,0,60,19,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,0,36,0,0,0,60,21.1,80,6,4,21,14,1.54,13,14,-1,-0.12,-0.76,9.9,9.1,+0.7,+0.09,-0.21
24,Ethan Ampadu,wls WAL,"DF,MF",Sheffield Utd,19,2000,25,23,2089,23.2,0,0,0,0,0,0,3,0,0.3,0.3,1.2,1.5,25,100,23,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.07,0.01,0.07,Matches,2020-2021,England1,7,2,28.6,0.30,0.09,0.00,0.00,19.3,0,0.05,-0.3,-0.3,870,1087,80.0,15680,5536,370,424,87.3,378,446,84.8,102,158,64.6,1.1,-1.2,11,76,14,2,20,0.86,17,2,0,1,0,0,0.00,0,0,0,0,0,0,57,36,31,24,2,20,43.5,26,40,21,49,106,87,3,1374,138,6,1374,13,86.7,2,13.3,678,0,16,5,765,0,25,1,19,0,1,1,114,52,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,15,60,5,0,0,84,61.1,86,19,2,53,4,0.52,12,41,-29,-1.25,-0.30,20.1,39.1,-19.0,-0.82,-0.10
25,Joachim Andersen,dk DEN,DF,Fulham,24,1996,31,30,2730,30.3,1,1,2,1,0,0,7,1,1.2,1.2,0.4,1.7,20,95,7,0.03,0.03,0.07,0.03,0.07,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021,England1,13,3,23.1,0.43,0.10,0.08,0.33,16.4,1,0.09,-0.2,-0.2,1609,1993,80.7,34882,12812,427,491,87.0,912,1007,90.6,252,442,57.0,0.9,+0.6,8,130,6,1,30,0.99,28,0,0,1,0,3,0.10,3,0,0,0,0,0,33,19,18,11,4,15,53.6,13,24,11,44,77,151,1,2275,309,25,2275,9,81.8,2,18.2,1304,1,10,3,1456,0,39,1,12,0,2,0,172,98,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,35,15,0,0,0,88,79.8,89,29,1,59,0,0.87,22,35,-13,-0.43,+1.27,33.4,39.9,-6.5,-0.21,+0.52
26,Elliot Anderson,sct SCO,MF,Newcastle Utd,17,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2020-2021,England1,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,1,100.0,13,0,1,1,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,1,2,0,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4,0.1,,0,1,4,8,0.00,0,0,0,0.00,+0.42,0.0,0.2,-0.2,-3.66,-3.27
