Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,FK,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off
47,Roman Bezus,ua UKR,"MF,FW",Gent,30,1990,21,8,989,11.0,3,4,7,2,1,2,4,0,0.27,0.36,0.64,0.18,0.55,Matches,2021-2022,Belgium,37,11,29.7,3.37,1.00,0.05,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,7,,,,,,,,,,,,,,,,,0,20,2,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,32.3,81,1,13,26,3,2.04,22,11,+11,+1.00,+0.35
48,Wouter Biebauw,be BEL,GK,Beerschot,37,1984,8,8,719,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,18,2.25,38,23,60.5,2,1,5,0,0.0,3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,23.5,90,7,0,,20,0.88,13,18,-5,-0.63,+0.84
49,Lucas Bijker,nl NED,DF,Mechelen,28,1993,25,25,2073,23.0,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,2021-2022,Belgium,6,1,16.7,0.26,0.04,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,40,,,,,,,,,,,,,,,,,0,19,1,31,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,69.8,83,19,0,,0,1.59,45,38,+7,+0.30,+1.41
50,Arnaud Bodart,be BEL,GK,Standard Liège,23,1998,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,41,1.64,108,68,63.0,5,8,12,3,12.0,1,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,73.5,90,25,0,,5,1.00,26,41,-15,-0.60,-0.16
51,Merveille Bokadi,cd COD,"MF,DF",Standard Liège,29,1992,19,17,1472,16.4,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,2021-2022,Belgium,20,4,20.0,1.22,0.24,0.05,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,23,,,,,,,,,,,,,,,,,0,14,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,48.1,85,13,2,15,0,1.00,11,18,-7,-0.43,+0.25
52,Sinan Bolat,tr TUR,GK,Gent,32,1988,25,25,2250,25.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,26,1.04,79,59,73.4,10,7,8,8,32.0,5,1,0,16.7,,,,,,,,,,,,,,,,,,,,,,,,,90,73.5,90,25,0,,9,1.48,36,26,+10,+0.40,-1.38
53,Theo Bongonda,cd COD,"FW,MF",Genk,25,1995,29,20,1887,21.0,10,2,12,9,1,1,2,0,0.48,0.10,0.57,0.43,0.52,Matches,2021-2022,Belgium,79,34,43.0,3.77,1.62,0.11,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,8,,,,,,,,,,,,,,,,,0,10,8,60,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,61.7,84,9,9,24,0,1.44,34,30,+4,+0.19,-0.96
54,Indy Boonen,be BEL,MF,Oostende,22,1999,5,3,248,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,5,3,60.0,1.81,1.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,1,,,,,,,,,,,,,,,,,0,3,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,8.1,77,1,2,8,0,2.00,5,6,-1,-0.36,+0.47
55,Sammy Bossut,be BEL,GK,Zulte Waregem,35,1985,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,0,0,0,0,,,0,46,1.92,141,99,69.5,6,5,13,5,20.8,3,1,0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,90,70.6,90,24,0,,9,0.96,28,46,-18,-0.75,+0.15
56,Louis Bostyn,be BEL,GK,Zulte Waregem,27,1993,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,23,2.30,52,33,63.5,2,3,5,1,10.0,4,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,29.4,90,10,0,,18,0.90,14,23,-9,-0.90,-0.15
57,Benjamin Boulenger,fr FRA,DF,R.F.C. Seraing,31,1990,24,21,1729,19.2,0,0,0,0,0,0,9,2,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,8,1,12.5,0.42,0.05,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,44,,,,,,,,,,,,,,,,,2,22,0,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,56.5,79,15,3,23,0,0.92,21,39,-18,-0.94,+0.42
58,Pierre Bourdin,fr FRA,"DF,MF",Beerschot,27,1994,25,23,1985,22.1,0,1,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches,2021-2022,Belgium,3,0,0.0,0.14,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,37,,,,,,,,,,,,,,,,,0,21,1,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,64.9,84,18,2,29,1,0.48,21,45,-24,-1.09,+0.50
59,Frank Boya,cm CMR,"DF,FW",Antwerp,25,1996,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3,,0,1,9,1,0.00,0,0,0,0.00,-0.50
60,Frank Boya,cm CMR,"DF,MF",Zulte Waregem,25,1996,17,13,1056,11.7,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.3,,0,1,9,1,0.00,0,0,0,0.00,-0.50
61,Christian Brüls,be BEL,MF,Sint-Truiden,32,1988,33,29,2532,28.1,7,5,12,3,4,5,3,0,0.25,0.18,0.43,0.11,0.28,Matches,2021-2022,Belgium,53,22,41.5,1.88,0.78,0.06,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,18,,,,,,,,,,,,,,,,,0,30,2,208,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,82.7,83,18,4,29,0,1.55,34,33,+1,+0.04,-0.13
62,Gianni Bruno,be BEL,FW,Gent,29,1991,8,4,313,3.5,1,0,1,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,2021-2022,Belgium,12,2,16.7,3.45,0.58,0.08,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,0,5,4,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,10.2,68,0,4,11,2,1.11,3,2,+1,+0.29,-0.53
63,Jonathan Buatu Mananga,ao ANG,DF,Sint-Truiden,27,1993,9,4,491,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,3,,,,,,,,,,,,,,,,,0,3,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,16.0,90,4,5,26,11,1.00,4,6,-2,-0.37,-0.51
64,Tajon Buchanan,ca CAN,MF,Club Brugge,22,1999,9,8,729,8.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,20,5,25.0,2.47,0.62,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,5,,,,,,,,,,,,,,,,,0,7,2,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,23.8,86,6,1,45,0,2.36,22,6,+16,+1.98,+1.24
65,Mustapha Bundu,sl SLE,"FW,MF",Anderlecht,24,1997,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.5,,0,1,16,0,0.00,0,0,0,0.00,-1.06
66,Christian Burgess,eng ENG,DF,Union SG,29,1991,28,27,2451,27.2,4,0,4,4,0,0,8,0,0.15,0.00,0.15,0.15,0.15,Matches,2021-2022,Belgium,14,7,50.0,0.51,0.26,0.29,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,40,,,,,,,,,,,,,,,,,0,26,1,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,80.1,89,24,1,45,5,2.12,57,20,+37,+1.36,-0.71
67,Aurélio Buta,pt POR,DF,Antwerp,24,1997,17,11,1047,11.6,0,1,1,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,2021-2022,Belgium,3,0,0.0,0.26,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,13,,,,,,,,,,,,,,,,,0,15,1,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,34.2,81,9,6,26,0,1.88,20,13,+7,+0.60,+0.15
68,Jean Butez,fr FRA,GK,Antwerp,26,1995,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,0,2,0,0,,,0,38,1.12,173,138,79.8,19,6,9,12,35.3,3,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,90,100.0,90,34,0,,0,1.68,55,38,+17,+0.50,
69,Liberato Cacace,nz NZL,MF,Sint-Truiden,20,2000,23,16,1483,16.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,24,10,41.7,1.46,0.61,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,17,,,,,,,,,,,,,,,,,0,26,2,70,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,48.5,82,10,7,25,0,1.04,16,26,-10,-0.61,-1.29
70,Mathieu Cachbach,be BEL,MF,R.F.C. Seraing,20,2001,15,9,713,7.9,0,1,1,0,0,0,1,1,0.00,0.13,0.13,0.00,0.13,Matches,2021-2022,Belgium,9,2,22.2,1.14,0.25,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,5,,,,,,,,,,,,,,,,,0,9,1,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,23.3,72,2,6,11,12,0.73,4,20,-16,-2.02,-1.18
71,Mathieu Cafaro,fr FRA,MF,Standard Liège,24,1997,12,12,974,10.8,2,2,4,2,0,0,5,0,0.18,0.18,0.37,0.18,0.37,Matches,2021-2022,Belgium,27,12,44.4,2.49,1.11,0.07,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,10,,,,,,,,,,,,,,,,,0,17,0,57,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,31.8,81,4,0,,0,0.83,7,14,-7,-0.65,-0.13
72,Moisés Caicedo,ec ECU,MF,Beerschot,19,2001,12,10,752,8.4,1,1,2,1,0,0,2,0,0.12,0.12,0.24,0.12,0.24,Matches,2021-2022,Belgium,11,2,18.2,1.32,0.24,0.09,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,8,,,,,,,,,,,,,,,,,0,11,0,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,24.6,73,2,2,10,0,0.67,9,19,-10,-1.20,+0.09
73,Alexandro Calut,be BEL,"DF,MF",Standard Liège,18,2003,8,8,668,7.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,3,1,33.3,0.40,0.13,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,12,,,,,,,,,,,,,,,,,0,9,0,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,21.8,84,6,0,,2,1.00,6,9,-3,-0.40,+0.20
74,Igor de Camargo,be BEL,FW,Mechelen,38,1983,10,4,410,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,9,2,22.2,1.98,0.44,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0,,,,,,,,,,,,,,,,,0,7,4,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,13.8,86,2,6,11,4,1.20,7,8,-1,-0.22,-0.11
75,Cihan Çanak,be BEL,MF,Standard Liège,16,2005,3,0,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,3,0,0.0,4.29,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2.1,,0,3,21,2,0.33,1,1,0,0.00,+0.57
76,Brecht Capon,be BEL,"DF,MF",Oostende,33,1988,24,20,1787,19.9,1,2,3,1,0,0,2,0,0.05,0.10,0.15,0.05,0.15,Matches,2021-2022,Belgium,18,4,22.2,0.91,0.20,0.06,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,42,,,,,,,,,,,,,,,,,0,24,1,18,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,58.4,84,15,4,29,1,1.08,19,36,-17,-0.86,-0.15
77,Mehdi Carcela,ma MAR,"MF,FW",Standard Liège,32,1989,23,3,618,6.9,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,2021-2022,Belgium,8,2,25.0,1.17,0.29,0.13,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,9,,,,,,,,,,,,,,,,,0,9,1,30,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,20.2,71,1,20,20,1,0.96,5,10,-5,-0.73,-0.21
78,Alessio Castro-Montes,be BEL,"MF,FW",Gent,24,1997,29,23,1987,22.1,3,5,8,3,0,0,5,0,0.14,0.23,0.36,0.14,0.36,Matches,2021-2022,Belgium,34,16,47.1,1.54,0.72,0.09,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,31,,,,,,,,,,,,,,,,,0,28,3,53,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64.9,83,12,6,12,2,1.91,40,20,+20,+0.91,+0.40
79,Maximiliano Caufriez,be BEL,DF,Sint-Truiden,24,1997,5,4,356,4.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,2,0,0.0,0.51,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,9,,,,,,,,,,,,,,,,,0,7,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,11.6,83,3,1,26,0,0.80,3,6,-3,-0.76,-0.92
80,Sofian Chakla,ma MAR,DF,OH Leuven,27,1993,17,17,1476,16.4,0,1,1,0,0,0,0,1,0.00,0.06,0.06,0.00,0.06,Matches,2021-2022,Belgium,4,0,0.0,0.24,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,27,,,,,,,,,,,,,,,,,0,18,1,19,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,49.7,87,11,0,,4,1.59,27,26,+1,+0.06,+0.78
81,Giorgi Chakvetadze,ge GEO,"MF,FW",Gent,21,1999,8,4,286,3.2,0,2,2,0,0,0,0,1,0.00,0.63,0.63,0.00,0.63,Matches,2021-2022,Belgium,5,4,80.0,1.57,1.26,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,0,5,1,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,9.3,58,0,4,14,0,1.75,4,2,+2,+0.63,-0.15
82,Ismaila Cheick Coulibaly,ml MLI,MF,Beerschot,20,2000,20,12,1064,11.8,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,2021-2022,Belgium,24,7,29.2,2.03,0.59,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,15,,,,,,,,,,,,,,,,,0,26,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,34.8,79,4,8,15,0,0.30,11,24,-13,-1.10,+0.25
83,Teddy Chevalier,fr FRA,FW,Kortrijk,34,1987,6,6,432,4.8,2,0,2,2,0,0,1,0,0.42,0.00,0.42,0.42,0.42,Matches,2021-2022,Belgium,9,5,55.6,1.87,1.04,0.22,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,0,3,3,11,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,14.1,72,0,0,,0,1.67,5,5,0,0.00,+0.17
84,Gojko Cimirot,ba BIH,MF,Standard Liège,28,1992,24,19,1540,17.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,6,1,16.7,0.35,0.06,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,19,,,,,,,,,,,,,,,,,0,25,2,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,50.3,75,8,5,23,2,1.08,12,29,-17,-0.99,-0.88
85,Alessandro Ciranni,be BEL,"DF,MF",Zulte Waregem,25,1996,24,21,1871,20.8,1,2,3,1,0,0,4,0,0.05,0.10,0.14,0.05,0.14,Matches,2021-2022,Belgium,8,3,37.5,0.38,0.14,0.13,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,30,,,,,,,,,,,,,,,,,0,21,0,74,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,61.1,86,17,3,22,4,1.00,26,35,-9,-0.43,+0.93
86,Ibrahima Cissé,fr FRA,DF,Gent,20,2001,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,1,0,0.0,18.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.2,,0,1,5,2,0.50,0,1,-1,-18.00,-18.80
87,Ibrahima Cissé,gn GUI,MF,R.F.C. Seraing,27,1994,31,30,2583,28.7,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,1,0,0.0,18.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.2,,0,1,5,2,0.50,0,1,-1,-18.00,-18.80
88,Dion Cools,my MAS,"DF,MF",Zulte Waregem,25,1996,11,7,644,7.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,2,0,0.0,0.28,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,19,,,,,,,,,,,,,,,,,0,11,0,13,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,21.0,79,5,4,24,1,0.82,6,15,-9,-1.26,-0.59
89,Jens Cools,be BEL,MF,Eupen,30,1990,24,19,1595,17.7,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,2021-2022,Belgium,15,6,40.0,0.85,0.34,0.07,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,34,,,,,,,,,,,,,,,,,0,28,0,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,52.1,80,11,5,17,3,1.08,17,29,-12,-0.68,+0.06
90,Alexander Corryn,be BEL,"MF,DF",Cercle Brugge,27,1994,10,6,528,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,10,,,,,,,,,,,,,,,,,0,5,0,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,17.3,74,2,4,21,7,0.30,5,11,-6,-1.02,-1.34
91,Gaëtan Coucke,be BEL,GK,Mechelen,22,1998,30,30,2671,29.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,0,0,,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,,,,,,,,,,,,,,,,,0,1,0,0,,,1,52,1.75,150,100,66.7,15,6,9,5,16.7,2,1,0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,89,89.9,89,29,0,,1,1.57,56,52,+4,+0.13,+2.54
92,Carlos Cuesta,co COL,DF,Genk,22,1999,18,13,1131,12.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,6,2,33.3,0.48,0.16,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,27,,,,,,,,,,,,,,,,,0,11,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,37.0,83,11,5,10,1,1.48,21,18,+3,+0.24,-0.51
93,Josh Cullen,ie IRL,MF,Anderlecht,25,1996,34,34,3037,33.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2021-2022,Belgium,15,3,20.0,0.44,0.09,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,54,,,,,,,,,,,,,,,,,0,29,0,33,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,99.2,89,33,0,,0,1.80,71,36,+35,+1.04,-2.88
94,Hugo Cuypers,be BEL,FW,Mechelen,24,1997,29,27,2233,24.8,13,8,21,13,0,0,1,0,0.52,0.32,0.85,0.52,0.85,Matches,2021-2022,Belgium,60,26,43.3,2.42,1.05,0.22,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,17,,,,,,,,,,,,,,,,,0,22,8,8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,75.2,80,9,2,35,0,1.50,46,35,+11,+0.44,+2.28
95,Maxime D'Arpino,fr FRA,MF,Oostende,25,1996,29,29,2339,26.0,3,1,4,3,0,0,3,0,0.12,0.04,0.15,0.12,0.15,Matches,2021-2022,Belgium,23,6,26.1,0.88,0.23,0.13,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,45,,,,,,,,,,,,,,,,,0,36,1,151,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,76.4,81,17,0,,0,1.03,24,45,-21,-0.81,-0.06
