Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,Season,League,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,xA,A-xAG,KP,1/3,PPA,CrsPA,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,2CrdY,Fls,Off,Crs,PKwon,PKcon,OG,Recov,Won,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKA,PKsv,PKm,Save%.1,CK,PSxG,PSxG/SoT,PSxG+/-,/90,Thr,Launch%,AvgLen,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Dead,TB,Sw,TI,In,Out,Str,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1
11,Chima Akas,ng NGA,DF,B-SAD,25,1994,15,14,1295,14.4,0,1,1,0,0,0,2,0,0.3,0.3,0.5,0.8,9,29,23,0.00,0.07,0.07,0.00,0.07,0.02,0.03,0.06,0.02,0.06,Matches,2019-2020,Portugal,6,0,0.0,0.42,0.00,0.00,,22.1,2,0.05,-0.3,-0.3,428,614,69.7,8730,3830,130,159,81.8,222,290,76.6,68,137,49.6,0.5,+0.5,8,34,5,3,18,1.25,12,3,2,0,0,1,0.07,1,0,0,0,0,0,20,12,13,7,0,9,47.4,10,19,10,29,49,47,0,750,59,6,750,3,75.0,1,25.0,348,1,10,4,365,0,14,0,13,0,0,0,64,29,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,0,2,81,1,0,0,86,42.3,90,14,1,35,2,1.20,14,23,-9,-0.63,+0.29,14.7,22.7,-8.0,-0.55,+0.01
12,Alex,pt POR,"FW,MF",Vitória Setúbal,27,1991,4,1,161,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,3,4,10,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.15,0.07,0.15,Matches,2019-2020,Portugal,1,0,0.0,0.56,0.00,0.00,,21.7,0,0.12,-0.1,-0.1,53,96,55.2,1128,468,19,26,73.1,25,37,67.6,9,23,39.1,0.2,-0.1,3,7,0,0,7,3.94,3,2,1,0,1,0,0.00,0,0,0,0,0,0,3,3,0,3,0,1,50.0,1,1,1,5,8,3,0,118,5,2,118,3,60.0,2,40.0,50,0,3,0,48,0,1,0,18,0,0,0,13,1,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,4,18,0,3,0,40,5.3,83,0,3,26,2,0.75,1,1,0,0.00,+0.50,1.2,1.9,-0.7,-0.39,+0.36
13,André Almeida,pt POR,DF,Benfica,28,1990,23,23,2003,22.3,4,4,8,4,0,0,8,0,2.3,2.3,2.0,4.3,33,91,155,0.18,0.18,0.36,0.18,0.36,0.10,0.09,0.19,0.10,0.19,Matches,2019-2020,Portugal,19,6,31.6,0.85,0.27,0.21,0.67,16.3,1,0.12,+1.7,+1.7,1119,1392,80.4,18137,5954,582,653,89.1,445,537,82.9,75,134,56.0,2.1,+2.0,18,62,25,11,41,1.84,34,3,0,3,0,8,0.36,6,1,0,1,0,0,38,23,15,19,4,13,56.5,10,14,10,26,64,42,0,1593,51,48,1593,9,40.9,13,59.1,802,6,20,12,991,0,51,1,77,0,0,0,97,49,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,1,2,221,0,0,0,87,65.5,87,19,0,,2,2.35,48,19,+29,+1.30,-0.06,46.6,20.2,+26.4,+1.19,+0.40
14,Diogo Almeida,pt POR,"FW,MF",Paços,18,2000,7,1,239,2.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,3,19,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.13,0.13,0.13,Matches,2019-2020,Portugal,3,0,0.0,1.13,0.00,0.00,,19.8,0,0.11,-0.3,-0.3,38,55,69.1,624,140,18,22,81.8,15,26,57.7,3,5,60.0,0.1,0.0,0,4,3,1,3,1.13,1,0,0,2,0,0,0.00,0,0,0,0,0,0,2,1,0,1,1,0,0.0,1,3,1,0,2,2,0,76,2,7,76,0,0.0,2,100.0,52,1,4,3,60,0,6,2,6,0,0,0,4,13,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,34,7.8,90,1,6,25,2,0.29,0,4,-4,-1.51,-1.12,1.6,3.5,-1.9,-0.73,-0.43
15,Domingos André Ribeiro Almeida,pt POR,MF,Vitória,19,2000,8,3,213,2.4,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,5,10,5,0.42,0.00,0.42,0.42,0.42,0.16,0.03,0.19,0.16,0.19,Matches,2019-2020,Portugal,2,1,50.0,0.85,0.42,0.50,1.00,11.8,0,0.20,+0.6,+0.6,53,69,76.8,885,290,27,32,84.4,18,21,85.7,6,11,54.5,0.1,-0.1,2,6,2,1,8,3.38,5,2,1,0,0,1,0.42,1,0,0,0,0,0,2,1,1,1,0,1,25.0,3,1,1,3,5,1,0,92,0,4,92,1,50.0,1,50.0,43,2,6,3,54,0,9,0,4,0,0,0,13,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,1,1,0,27,7.0,61,0,5,6,6,1.25,3,5,-2,-0.85,-1.38,3.4,2.6,+0.9,+0.36,-0.16
16,Ricardo Miguel Martins Alves,pt POR,DF,Tondela,28,1991,17,12,1128,12.5,1,0,1,1,0,0,3,0,1.8,1.8,0.7,2.5,2,28,0,0.08,0.00,0.08,0.08,0.08,0.14,0.06,0.20,0.14,0.20,Matches,2019-2020,Portugal,9,1,11.1,0.72,0.08,0.11,1.00,7.3,0,0.20,-0.8,-0.8,459,567,81.0,11118,4742,92,109,84.4,254,279,91.0,111,169,65.7,0.2,-0.7,2,35,3,0,6,0.48,4,0,0,1,0,1,0.08,0,0,0,0,1,0,6,3,3,3,0,2,40.0,3,11,7,12,18,55,1,670,80,13,670,0,0.0,2,100.0,345,1,4,0,418,0,12,0,1,1,0,0,43,39,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,13,1,0,0,0,66,36.9,90,12,5,10,7,0.82,8,20,-12,-0.96,-0.86,15.1,17.6,-2.6,-0.21,-0.24
17,Pedro Amador,pt POR,"DF,MF",Braga,20,1998,9,7,619,6.9,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,17,23,69,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.10,0.01,0.10,Matches,2019-2020,Portugal,3,0,0.0,0.44,0.00,0.00,,29.5,0,0.03,-0.1,-0.1,313,407,76.9,5784,1634,131,160,81.9,145,171,84.8,35,57,61.4,1.4,-0.6,10,14,17,9,20,2.91,19,1,0,0,0,2,0.29,2,0,0,0,0,0,10,7,4,6,0,7,53.8,6,10,10,12,22,11,0,475,17,10,475,7,53.8,6,46.2,241,5,8,3,290,0,6,0,35,0,0,0,31,6,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,0,61,0,1,2,69,20.2,79,3,2,34,2,2.11,18,9,+9,+1.31,+0.87,14.8,7.1,+7.7,+1.13,+0.69
18,João Amaral,pt POR,"FW,MF",Paços,27,1991,19,13,1103,12.3,1,4,5,1,0,0,4,0,2.3,2.3,2.8,5.1,8,32,69,0.08,0.33,0.41,0.08,0.41,0.19,0.23,0.41,0.19,0.41,Matches,2019-2020,Portugal,19,7,36.8,1.55,0.57,0.05,0.14,20.8,5,0.12,-1.3,-1.3,209,348,60.1,4034,1533,87,111,78.4,74,110,67.3,38,98,38.8,2.3,+1.2,26,16,16,4,54,4.40,25,20,2,4,0,10,0.82,7,3,0,0,0,0,14,7,5,8,1,7,53.8,6,13,13,8,22,4,0,468,1,24,468,12,48.0,13,52.0,255,2,25,16,260,0,5,2,72,0,0,0,50,6,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,4,6,15,14,0,58,36.0,75,5,6,21,1,1.47,18,20,-2,-0.16,+0.48,15.2,17.3,-2.1,-0.17,+0.25
19,Pedro Amaral,pt POR,DF,Rio Ave,21,1997,13,8,679,7.5,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,9,18,53,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.09,0.04,0.09,Matches,2019-2020,Portugal,6,1,16.7,0.80,0.13,0.00,0.00,15.0,0,0.05,-0.3,-0.3,321,455,70.5,5794,1982,143,177,80.8,137,188,72.9,38,78,48.7,0.9,-0.4,7,16,11,4,15,1.99,8,4,1,0,0,2,0.26,2,0,0,0,0,0,12,10,5,5,2,8,50.0,8,8,7,5,17,13,0,532,26,14,532,4,44.4,5,55.6,262,3,12,6,329,0,12,3,28,0,0,0,36,7,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,1,8,59,2,0,0,52,22.2,81,6,5,7,20,1.77,8,5,+3,+0.40,+0.06,9.4,8.0,+1.4,+0.18,-0.47
20,Joseph Amoah,gh GHA,MF,Vitória,25,1994,4,2,161,1.8,0,1,1,0,0,0,2,1,0.0,0.0,0.5,0.5,4,13,3,0.00,0.56,0.56,0.00,0.56,0.00,0.26,0.26,0.00,0.26,Matches,2019-2020,Portugal,0,0,,0.00,0.00,,,,0,,0.0,0.0,44,56,78.6,754,367,19,23,82.6,23,28,82.1,2,2,100.0,0.3,+0.5,2,6,1,0,2,1.12,2,0,0,0,0,1,0.56,1,0,0,0,0,0,3,2,0,3,0,2,33.3,4,1,0,2,5,0,0,76,2,4,76,3,60.0,2,40.0,57,3,3,1,44,1,5,1,0,0,0,0,19,1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,40,5.3,74,0,2,7,0,0.75,3,3,0,0.00,-0.47,3.3,2.7,+0.6,+0.36,-0.16
21,Artur Jorge Marques Amorim,pt POR,DF,Vitória Setúbal,24,1994,30,29,2573,28.6,0,1,1,0,0,0,10,0,0.6,0.6,0.2,0.8,9,54,3,0.00,0.03,0.03,0.00,0.03,0.02,0.01,0.03,0.02,0.03,Matches,2019-2020,Portugal,9,2,22.2,0.31,0.07,0.00,0.00,11.9,0,0.07,-0.6,-0.6,978,1227,79.7,21882,8813,237,267,88.8,559,625,89.4,175,308,56.8,0.4,+0.8,4,57,3,0,4,0.14,3,0,0,0,0,1,0.03,1,0,0,0,0,0,33,25,30,3,0,19,57.6,14,38,9,49,82,180,1,1548,245,19,1548,3,75.0,1,25.0,708,0,7,1,923,0,46,0,2,0,2,0,79,45,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,9,7,0,0,0,86,84.1,88,28,1,9,1,1.07,23,37,-14,-0.49,-0.12,22.1,45.8,-23.6,-0.83,-0.60
22,Anderson,br BRA,FW,Famalicão,21,1997,31,6,810,9.0,7,1,8,7,0,0,1,1,5.7,5.7,1.4,7.1,25,7,52,0.78,0.11,0.89,0.78,0.89,0.63,0.16,0.79,0.63,0.79,Matches,2019-2020,Portugal,40,17,42.5,4.44,1.89,0.18,0.41,20.1,0,0.14,+1.3,+1.3,55,101,54.5,773,121,35,52,67.3,18,31,58.1,1,9,11.1,0.6,-0.4,6,4,1,0,26,2.88,11,0,6,6,0,6,0.67,4,0,2,0,0,0,8,4,2,6,0,2,28.6,5,3,3,4,12,9,0,250,8,49,250,14,58.3,10,41.7,157,11,45,14,165,0,32,5,10,1,0,0,20,10,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,0,1,0,0,26,26.5,62,0,25,18,3,1.45,19,16,+3,+0.33,+0.37,17.2,14.8,+2.4,+0.26,+0.58
23,Anderson,br BRA,FW,Portimonense,21,1998,9,0,192,2.1,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,8,9,24,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07,Matches,2019-2020,Portugal,40,17,42.5,4.44,1.89,0.18,0.41,20.1,0,0.14,+1.3,+1.3,55,101,54.5,773,121,35,52,67.3,18,31,58.1,1,9,11.1,0.6,-0.4,6,4,1,0,26,2.88,11,0,6,6,0,6,0.67,4,0,2,0,0,0,8,4,2,6,0,2,28.6,5,3,3,4,12,9,0,250,8,49,250,14,58.3,10,41.7,157,11,45,14,165,0,32,5,10,1,0,0,20,10,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,0,1,0,0,26,26.5,62,0,25,18,3,1.45,19,16,+3,+0.33,+0.37,17.2,14.8,+2.4,+0.26,+0.58
24,André André,pt POR,MF,Vitória,29,1989,16,14,1217,13.5,4,1,5,2,2,3,3,0,3.9,1.6,1.7,3.2,32,95,45,0.30,0.07,0.37,0.15,0.22,0.29,0.12,0.41,0.11,0.24,Matches,2019-2020,Portugal,16,5,31.3,1.18,0.37,0.13,0.40,22.3,0,0.10,+0.1,+0.4,429,518,82.8,7825,2252,179,205,87.3,199,220,90.5,40,68,58.8,1.5,-0.7,14,66,5,3,44,3.25,36,0,1,4,0,3,0.22,2,0,0,0,1,0,21,16,6,15,0,8,44.4,10,7,7,13,34,5,0,628,10,40,625,12,66.7,6,33.3,412,7,20,14,458,0,41,2,12,2,0,0,75,11,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,15,2,0,0,0,76,39.8,83,7,2,30,0,1.69,22,12,+10,+0.74,+0.50,20.6,12.5,+8.1,+0.60,+0.14
25,Mirko Antonucci,it ITA,"MF,FW",Vitória Setúbal,20,1999,6,1,177,2.0,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.7,4,3,5,0.51,0.00,0.51,0.51,0.51,0.35,0.03,0.38,0.35,0.38,Matches,2019-2020,Portugal,4,1,25.0,2.03,0.51,0.25,1.00,12.1,0,0.17,+0.3,+0.3,22,26,84.6,379,163,10,11,90.9,8,10,80.0,2,2,100.0,0.1,-0.1,1,2,1,1,4,2.05,2,0,0,2,0,1,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0.0,8,1,1,2,2,0,0,46,2,4,46,3,75.0,1,25.0,36,0,4,5,34,0,4,0,1,0,0,0,10,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,30,5.8,71,0,5,21,0,0.67,2,5,-3,-1.53,-1.12,2.2,3.9,-1.6,-0.84,-0.12
26,Koki Anzai,jp JPN,"DF,MF",Portimonense,24,1995,23,20,1838,20.4,1,1,2,1,0,0,0,0,1.4,1.4,1.7,3.1,25,90,118,0.05,0.05,0.10,0.05,0.10,0.07,0.08,0.15,0.07,0.15,Matches,2019-2020,Portugal,9,3,33.3,0.44,0.15,0.11,0.33,18.0,0,0.16,-0.4,-0.4,709,963,73.6,12464,5017,311,362,85.9,322,402,80.1,64,146,43.8,1.3,-0.7,20,66,20,15,36,1.76,32,2,0,0,0,4,0.20,3,1,0,0,0,0,21,18,12,9,0,10,55.6,8,11,7,16,37,33,0,1120,46,28,1120,11,44.0,14,56.0,474,5,21,16,606,0,21,6,68,0,0,0,73,15,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0,7,212,0,0,0,80,60.1,89,18,3,21,7,0.74,15,30,-15,-0.73,-0.73,20.8,28.1,-7.4,-0.36,-0.20
